timestamp,T1_us,T2_us,sx_error,x_error,cz_error,readout_error,t_sx_ns,t_x_ns,t_cz_ns,drifted,z_F_gate,z_F_coherence,z_F_bell
2025-05-10,60.5164,54.7815,0.00080813,0.00080813,0.016614,0.00927734,24.0,24.0,84.0,0,-0.07210366470825785,-1.9258281582487413,-0.4466031520415845
2025-05-11,61.8946,56.8438,0.00093696,0.00093696,0.01258113,0.01220703,24.0,24.0,84.0,0,-0.07040886550238039,-1.9094392957090878,-0.43609966301790465
2025-05-12,60.1913,56.4825,0.00104447,0.00104447,0.01258113,0.01220703,24.0,24.0,84.0,0,-0.06899453760807094,-1.9296940842476107,-0.43708417589163623
2025-05-13,63.6401,57.683,0.00086282,0.00086282,0.005771,0.00854492,24.0,24.0,84.0,0,-0.07138420054176373,-1.8886826859550858,-0.4326580330338937
2025-05-14,59.3005,52.394,0.00097971,0.00097971,0.00718851,0.01049805,24.0,24.0,84.0,0,-0.0698464757946162,-1.9402870306634599,-0.45665329661013315
2025-05-15,70.1543,61.4624,0.00097971,0.00097971,0.00718851,0.01049805,24.0,24.0,84.0,0,-0.0698464757946162,-1.811219089702138,-0.4141932853105895
2025-05-17,60.9272,51.2982,0.00089497,0.00089497,0.00592181,0.01147461,24.0,24.0,84.0,0,-0.07096125717089545,-1.9209431308715177,-0.4623414358737701
2025-05-18,60.9272,51.2982,0.00108443,0.00108443,0.00627475,0.01147461,24.0,24.0,84.0,0,-0.06846885122860294,-1.9209431308715177,-0.46109523290262383
2025-05-19,60.9272,51.2982,0.00108443,0.00108443,0.00640637,0.00756836,24.0,24.0,84.0,0,-0.06846885122860294,-1.9209431308715177,-0.46109523290262383
2025-05-20,53.3109,43.4203,0.00100281,0.00100281,0.01201119,0.01074219,24.0,24.0,84.0,0,-0.06954258802270151,-2.0115123470671095,-0.49851796021818967
2025-05-21,52.7015,46.506,0.00106559,0.00106559,0.00599157,0.00927734,24.0,24.0,84.0,0,-0.06871669735946323,-2.018759025946564,-0.4836571677617192
2025-05-22,50.7973,51.8912,0.00121185,0.00121185,0.00592607,0.00683594,24.0,24.0,84.0,0,-0.06679260101659558,-2.0414028164327123,-0.457480566543408
2025-05-23,55.2557,44.5598,0.00102567,0.00102567,0.00557114,0.00708008,24.0,24.0,84.0,0,-0.06924185752633917,-1.9883857617622782,-0.4930322345011463
2025-05-24,64.2879,56.6199,0.00085725,0.00085725,0.00578465,0.00756836,24.0,24.0,84.0,0,-0.07145747564520809,-1.8809793735525404,-0.43767231140566626
2025-05-25,62.9754,56.2891,0.00092459,0.00092459,0.00529917,0.00830078,24.0,24.0,84.0,0,-0.07057159674647497,-1.8965869646737823,-0.4387782418493226
2025-05-26,62.9754,56.2891,0.00092459,0.00092459,0.00529917,0.00830078,24.0,24.0,84.0,0,-0.07057159674647497,-1.8965869646737823,-0.4387782418493226
2025-05-27,66.2614,52.0174,0.00106201,0.00106201,0.00781132,0.00927734,24.0,24.0,84.0,0,-0.0687637933864526,-1.8575115022551913,-0.45787526980058707
2025-05-28,65.7248,51.9991,0.00105073,0.00105073,0.00566664,0.0090332,24.0,24.0,84.0,0,-0.06891218533741354,-1.863892480080455,-0.4580351499327856
2025-05-29,66.0647,54.1222,0.00103145,0.00103145,0.00567653,0.00634766,24.0,24.0,84.0,0,-0.0691658198067865,-1.8598505599112283,-0.4482212003298755
2025-05-30,60.444,54.136,0.00094468,0.00094468,0.00567653,0.00634766,24.0,24.0,84.0,0,-0.0703073064721128,-1.9266891027037343,-0.4487273293804234
2025-05-31,60.444,54.136,0.00094468,0.00094468,0.00583308,0.01049805,24.0,24.0,84.0,0,-0.0703073064721128,-1.9266891027037343,-0.4487273293804234
2025-06-01,60.444,54.136,0.00112919,0.00112919,0.00588774,0.00512695,24.0,24.0,84.0,0,-0.06788001933808771,-1.9266891027037343,-0.4475136858134109
2025-06-02,60.444,52.8495,0.00100833,0.00100833,0.00539786,0.01098633,24.0,24.0,84.0,0,-0.06946997068499722,-1.9266891027037343,-0.45433230452608564
2025-06-03,62.9153,47.2627,0.00126492,0.00126492,0.01528827,0.01000977,24.0,24.0,84.0,0,-0.06609444846007989,-1.8973016437034103,-0.47880302684270937
2025-06-04,57.958,51.9268,0.00104396,0.00104396,0.00600419,0.00585938,24.0,24.0,84.0,0,-0.0690012468186197,-1.9562513667246157,-0.4584182033253402
2025-06-05,57.958,50.4087,0.001146,0.001146,0.00600419,0.00537109,24.0,24.0,84.0,0,-0.06765887849627447,-1.9562513667246157,-0.4648550584162779
2025-06-06,65.8534,55.902,0.00088465,0.00088465,0.00677151,0.00683594,24.0,24.0,84.0,0,-0.07109702001964695,-1.8623632334380233,-0.4408534309211842
2025-06-07,66.2425,58.5991,0.00117297,0.00117297,0.00724313,0.00732422,24.0,24.0,84.0,0,-0.06730407965607797,-1.8577362515673372,-0.42632861434135827
2025-06-08,64.5954,59.2021,0.0015298,0.0015298,0.01941859,0.00878906,24.0,24.0,84.0,0,-0.06260986867545813,-1.877322737918421,-0.4211581456542744
2025-06-09,66.3038,56.0659,0.00093327,0.00093327,0.00877739,0.00732422,24.0,24.0,84.0,0,-0.07045740861399793,-1.8570073027401128,-0.4397662135633825
2025-06-10,66.3038,56.0659,0.00093327,0.00093327,0.00877739,0.00732422,24.0,24.0,84.0,0,-0.07045740861399793,-1.8570073027401128,-0.4397662135633825
2025-06-11,67.4124,50.5763,0.00125907,0.00125907,0.00716974,0.01171875,24.0,24.0,84.0,0,-0.06617140705166867,-1.843824388060487,-0.46332658691987993
2025-06-12,67.4124,50.5763,0.0010685,0.0010685,0.00716974,0.01318359,24.0,24.0,84.0,0,-0.06867841539339085,-1.843824388060487,-0.464580091090741
2025-06-13,67.4124,50.5763,0.0010685,0.0010685,0.00716974,0.01318359,24.0,24.0,84.0,0,-0.06867841539339085,-1.843824388060487,-0.464580091090741
2025-06-14,67.4124,50.5763,0.00167206,0.00167206,0.00716974,0.00952148,24.0,24.0,84.0,0,-0.060738393591796495,-1.843824388060487,-0.4606100801899438
2025-06-15,62.8578,48.4973,0.00120261,0.00120261,0.00606281,0.02270508,24.0,24.0,84.0,0,-0.06691415612536146,-1.8979854048382456,-0.47343224352321567
2025-06-16,58.0833,57.4674,0.00139507,0.00139507,0.0070515,0.02124023,24.0,24.0,68.0,0,-0.06438228423866445,-1.9547613620255744,-0.43016655598553555
2025-06-17,47.2449,43.1194,0.00109827,0.00109827,0.00528346,0.00854492,24.0,24.0,68.0,0,-0.06828678167175015,-2.08364617391774,-0.4992989293244873
2025-06-18,47.2449,43.1194,0.00109827,0.00109827,0.00528346,0.00854492,24.0,24.0,68.0,0,-0.06828678167175015,-2.08364617391774,-0.4992989293244873
2025-06-19,61.5601,53.4197,0.00097348,0.00097348,0.00505601,0.00976562,24.0,24.0,68.0,0,-0.06992843340582955,-1.9134170017891299,-0.4518917486646104
2025-06-22,62.3693,56.7254,0.00100102,0.00100102,0.00705311,0.01123047,24.0,24.0,68.0,0,-0.06956613603619619,-1.903794401609847,-0.43623267009658373
2025-06-23,63.017,56.957,0.00103546,0.00103546,0.00630073,0.00976562,24.0,24.0,68.0,0,-0.06911306699443247,-1.8960922783571017,-0.43492173936281164
2025-06-24,57.9958,44.7038,0.00124043,0.00124043,0.00553772,0.01171875,24.0,24.0,68.0,0,-0.06641662211956867,-1.955801868100324,-0.49094538081047173
2025-06-25,61.0488,54.2349,0.00131327,0.00131327,0.00861819,0.01269531,24.0,24.0,68.0,0,-0.06545838898942728,-1.9194971247150658,-0.4458398016172548
2025-06-26,65.5562,58.8944,0.00131327,0.00131327,0.00583647,0.01147461,24.0,24.0,68.0,0,-0.06545838898942728,-1.865897386642772,-0.4240231170146542
2025-06-27,60.5677,35.2,0.00112582,0.00112582,0.00481744,0.01074219,24.0,24.0,68.0,0,-0.06792435274896878,-1.9252181244014883,-0.5361978848473944
2025-06-28,67.1794,54.6532,0.0010747,0.0010747,0.00560706,0.00854492,24.0,24.0,68.0,0,-0.06859685244162154,-1.8465951070938198,-0.4454504714441637
2025-06-29,62.5902,57.6628,0.0010747,0.0010747,0.01843572,0.0078125,24.0,24.0,68.0,0,-0.06859685244162154,-1.9011675697022794,-0.4313589393098173
2025-06-30,65.1891,55.5376,0.00073265,0.00073265,0.00657742,0.00854492,24.0,24.0,68.0,0,-0.07309662786947521,-1.870262755557521,-0.44355942646948876
2025-07-01,63.2079,56.095,0.00119319,0.00119319,0.0061831,0.01074219,24.0,24.0,68.0,0,-0.0670380791907916,-1.8938221913894482,-0.43792029699601465
2025-07-02,63.2079,53.8599,0.00117803,0.00117803,0.01377978,0.01269531,24.0,24.0,68.0,0,-0.06723751376318238,-1.8938221913894482,-0.44848518688769823
2025-07-03,62.4657,58.839,0.0010878,0.0010878,0.00568871,0.00952148,24.0,24.0,68.0,0,-0.06842451781772188,-1.902648061202923,-0.42576557499613366
2025-07-04,59.4802,49.4013,0.0010878,0.0010878,0.00590248,0.00952148,24.0,24.0,68.0,0,-0.06842451781772188,-1.9381501284733744,-0.46995472067141303
2025-07-05,65.2905,56.3127,0.00103407,0.00103407,0.00590248,0.00952148,24.0,24.0,68.0,0,-0.06913135288200656,-1.8690569576606115,-0.4379476201302826
2025-07-06,46.9791,44.0229,0.00103407,0.00103407,0.00532686,0.01123047,24.0,24.0,68.0,0,-0.06913135288200656,-2.0868069340853794,-0.49549085232881074
2025-07-07,46.9791,44.0229,0.00111221,0.00111221,0.01992714,0.00854492,24.0,24.0,68.0,1,-0.06810339658341721,-2.0868069340853794,-0.4949768741795161
2025-07-08,63.3196,53.7085,0.00105732,0.00105732,0.01970979,0.01196289,24.0,24.0,68.0,0,-0.06882549181287163,-1.892493911063168,-0.44998806013806797
2025-07-09,61.0348,52.1821,0.00119168,0.00119168,0.01885967,0.00976562,24.0,24.0,68.0,0,-0.06705794371614188,-1.919663605687026,-0.45625118755496963
2025-07-10,65.6044,54.0225,0.00093822,0.00093822,0.02283621,0.01147461,24.0,24.0,68.0,0,-0.07039228980573049,-1.8653242164393102,-0.44930125010665817
2025-07-11,46.8098,40.2189,0.00108058,0.00108058,0.0174684,0.01147461,24.0,24.0,68.0,1,-0.06851949919058871,-2.0888201646962945,-0.5129959928139942
2025-07-13,58.5179,49.88,0.00132484,0.00132484,0.00625613,0.00878906,24.0,24.0,68.0,0,-0.06530618199717392,-1.9495933169960191,-0.4661541863228378
2025-07-14,59.5098,49.1606,0.00132396,0.00132396,0.0080273,0.01269531,24.0,24.0,68.0,0,-0.06531775867419923,-1.937798140132659,-0.46952834528118315
2025-07-15,60.0718,51.9162,0.00140593,0.00140593,0.00706643,0.01196289,24.0,24.0,68.0,0,-0.06423941751992014,-1.9311151182582684,-0.45608691993616585
2025-07-16,60.0718,51.9162,0.00140593,0.00140593,0.00706643,0.01196289,24.0,24.0,68.0,0,-0.06423941751992014,-1.9311151182582684,-0.45608691993616585
2025-07-18,60.1231,46.8714,0.00131537,0.00131537,0.01387624,0.01635742,24.0,24.0,68.0,0,-0.06543076282834413,-1.9305050844110154,-0.4803033266784131
2025-07-19,62.848,54.4336,0.00117022,0.00117022,0.00733293,0.01098633,24.0,24.0,68.0,0,-0.06734025677178211,-1.8981019415186178,-0.44585038348986017
2025-07-20,64.7955,58.9497,0.00127294,0.00127294,0.04027124,0.01196289,24.0,24.0,68.0,1,-0.06598894283537185,-1.874943249169194,-0.42402946858972995
2025-07-21,64.7955,59.0573,0.00136961,0.00136961,0.00630385,0.01171875,24.0,24.0,68.0,0,-0.06471721855351067,-1.874943249169194,-0.42288980233607487
2025-07-22,64.5797,57.6238,0.00134329,0.00134329,0.00595264,0.01123047,24.0,24.0,68.0,0,-0.0650634664390862,-1.877509434436976,-0.4297748518884405
2025-07-23,64.5797,57.6238,0.00134329,0.00134329,0.00595264,0.01123047,24.0,24.0,68.0,0,-0.0650634664390862,-1.877509434436976,-0.4297748518884405
2025-07-24,61.0486,56.4597,0.00106341,0.00106341,0.0069612,0.00927734,24.0,24.0,68.0,0,-0.0687453759457305,-1.9194995030146653,-0.4370663490917868
2025-07-25,55.9888,51.134,0.00112879,0.00112879,0.00626683,0.01196289,24.0,24.0,68.0,0,-0.06788528146400831,-1.9796681045805773,-0.4615722643336106
2025-07-26,56.6199,50.774,0.0011552,0.0011552,0.00606422,0.01269531,24.0,24.0,68.0,0,-0.06753784960010066,-1.9721633801945844,-0.46308413836988005
2025-07-29,60.7523,53.1628,0.00096762,0.00096762,0.00990245,0.00976562,24.0,24.0,68.0,0,-0.07000552355056636,-1.923022953871217,-0.45313314946708033
2025-07-30,59.0868,55.6822,0.00096762,0.00096762,0.00990245,0.00976562,24.0,24.0,68.0,0,-0.07000552355056636,-1.9428282437854478,-0.44133682900613136
2025-07-31,59.0868,55.6822,0.00135564,0.00135564,0.02970185,0.01245117,24.0,24.0,68.0,1,-0.06490099830128766,-1.9428282437854478,-0.43878456638149205
2025-08-02,55.9425,50.8044,0.00108072,0.00108072,0.00695141,0.0090332,24.0,24.0,68.0,0,-0.0685176574465165,-1.9802186809378448,-0.4634317035846602
2025-08-03,58.1459,45.7348,0.00108615,0.00108615,0.00530889,0.01074219,24.0,24.0,68.0,0,-0.06844622408714435,-1.9540169542509538,-0.4871328394130424
2025-08-04,58.1459,45.7348,0.00108615,0.00108615,0.00530889,0.01074219,24.0,24.0,68.0,0,-0.06844622408714435,-1.9540169542509538,-0.4871328394130424
2025-08-05,58.1459,53.3554,0.00115621,0.00115621,0.01877195,0.00854492,24.0,24.0,68.0,0,-0.06752456273215114,-1.9540169542509538,-0.4509908784248733
2025-08-06,58.1459,53.3554,0.00115621,0.00115621,0.01877195,0.00854492,24.0,24.0,68.0,0,-0.06752456273215114,-1.9540169542509538,-0.4509908784248733
2025-08-08,60.6103,56.9941,0.00097524,0.00097524,0.00618958,0.01269531,24.0,24.0,68.0,0,-0.0699052800517789,-1.9247115465868103,-0.4351441364808707
2025-08-09,57.6734,47.1855,0.00124045,0.00124045,0.00681388,0.01318359,24.0,24.0,68.0,0,-0.06641635901327264,-1.959635687054601,-0.4793254475236025
2025-08-10,53.4761,51.8621,0.00132618,0.00132618,0.00573067,0.0078125,24.0,24.0,68.0,0,-0.0652885538753399,-2.0095478715979826,-0.4568647948285449
2025-08-11,54.1567,51.6239,0.0009481,0.0009481,0.00684383,0.00927734,24.0,24.0,68.0,0,-0.07026231529549165,-2.001454518061131,-0.46046697423426186
2025-08-12,54.8488,49.8938,0.00112045,0.00112045,0.00612392,0.00878906,24.0,24.0,68.0,0,-0.06799499678945284,-1.9932244122973128,-0.467433979436862
2025-08-13,48.3209,51.3153,0.00106182,0.00106182,0.00586739,0.0090332,24.0,24.0,68.0,0,-0.06876629289626489,-2.0708509220728213,-0.4611638882129642
2025-08-14,51.2538,43.3246,0.00106182,0.00106182,0.00558642,0.01086426,24.0,24.0,68.0,0,-0.06876629289626489,-2.0359743475970196,-0.49857789865485735
2025-08-15,51.2538,50.2674,0.00106182,0.00106182,0.00503136,0.01208496,24.0,24.0,68.0,0,-0.06876629289626489,-2.0359743475970196,-0.4660703596788007
2025-08-16,51.2538,50.2674,0.00106182,0.00106182,0.00503136,0.01208496,24.0,24.0,68.0,0,-0.06876629289626489,-2.0359743475970196,-0.4660703596788007
2025-08-17,51.2538,50.2674,0.00106182,0.00106182,0.00503136,0.01208496,24.0,24.0,68.0,0,-0.06876629289626489,-2.0359743475970196,-0.4660703596788007
2025-08-18,51.2538,50.2674,0.00106182,0.00106182,0.00544262,0.01037598,24.0,24.0,68.0,0,-0.06876629289626489,-2.0359743475970196,-0.4660703596788007
2025-08-19,62.1514,62.5903,0.00106182,0.00106182,0.01148498,0.01037598,24.0,24.0,68.0,0,-0.06876629289626489,-1.906385559023423,-0.4083721468470833
2025-08-20,63.9071,53.2464,0.00106182,0.00106182,0.00908425,0.00939941,24.0,24.0,68.0,0,-0.06876629289626489,-1.8855076559898505,-0.4521221026917534
2025-08-21,63.9071,53.2464,0.00106182,0.00106182,0.00908425,0.00939941,24.0,24.0,68.0,0,-0.06876629289626489,-1.8855076559898505,-0.4521221026917534
2025-08-22,59.0596,46.7838,0.00106182,0.00106182,0.00539969,0.01025391,24.0,24.0,68.0,0,-0.06876629289626489,-1.94315169253097,-0.48238125193797443
2025-08-25,60.8311,50.6897,0.00106182,0.00106182,0.01715505,0.01098633,24.0,24.0,68.0,0,-0.06876629289626489,-1.9220859038290425,-0.4640930690021878
2025-08-26,58.3411,46.3867,0.00106182,0.00106182,0.01715505,0.01171875,24.0,24.0,68.0,0,-0.06876629289626489,-1.9516957338419125,-0.4842405513168118
2025-08-27,62.5783,49.5453,1.0,1.0,0.01715505,0.01086426,24.0,24.0,68.0,0,13.072579932242904,-1.9013090785284457,6.1012217403461895
2025-09-01,57.9929,52.273,0.00116761,0.00116761,0.00709115,0.01123047,24.0,24.0,68.0,0,-0.06737459214341403,-1.9558363534445158,-0.45598390030162933
2025-09-02,66.076,57.9081,0.00121293,0.00121293,0.00539961,0.00891113,24.0,24.0,68.0,0,-0.06677839327660996,-1.8597161859838607,-0.4293011674517417
2025-09-03,58.9884,45.0944,0.00111987,0.00111987,0.00651677,0.01086426,24.0,24.0,68.0,0,-0.06800262687203772,-1.9439983671883665,-0.489909518071184
2025-09-04,53.4608,47.2612,0.00115429,0.00115429,0.00578349,0.01025391,24.0,24.0,68.0,0,-0.06754982093657001,-2.0097298115173388,-0.4795377363724887
2025-09-05,60.6619,49.1904,0.00104977,0.00104977,0.00533273,0.01098633,24.0,24.0,68.0,0,-0.06892481443962298,-1.924097945290158,-0.471192343772081
2025-09-06,54.4912,50.4535,0.0009238,0.0009238,0.00557964,0.00964355,24.0,24.0,68.0,0,-0.07058198944516815,-1.9974768119810893,-0.4661068515835681
2025-09-07,57.9637,53.6639,0.00114842,0.00114842,0.00678213,0.01147461,24.0,24.0,68.0,0,-0.06762704263445485,-1.9561835851860323,-0.44959766141714497
2025-09-08,53.4576,44.9789,0.00106348,0.00106348,0.0097548,0.01123047,24.0,24.0,68.0,0,-0.0687444550736944,-2.0097678643109296,-0.4908212256201506
2025-09-09,53.4576,54.6202,0.00106348,0.00106348,0.0097548,0.01208496,24.0,24.0,68.0,0,-0.0687444550736944,-2.0097678643109296,-0.445678785173954
2025-09-10,63.8846,52.8014,0.00118188,0.00118188,0.00559305,0.01171875,24.0,24.0,68.0,0,-0.0671868658011966,-1.8857752146947857,-0.4534159656327174
2025-09-11,61.7694,58.4624,0.00115275,0.00115275,0.00760247,0.01000977,24.0,24.0,68.0,0,-0.06757008012136434,-1.9109281112583294,-0.42710167054249065
2025-09-12,55.659,39.2071,0.00133075,0.00133075,0.03159026,0.01367188,24.0,24.0,68.0,1,-0.06522843408669703,-1.983589920620033,-0.5160879045116269
2025-09-14,64.9547,45.0252,0.00118855,0.00118855,0.00600507,0.01477051,24.0,24.0,68.0,0,-0.06709911985147057,-1.8730501226880498,-0.4897817724103478
2025-09-15,63.6128,51.3873,0.00129126,0.00129126,0.00651862,0.01257324,24.0,24.0,68.0,0,-0.06574793746820834,-1.8890073238504077,-0.45931759250529125
2025-09-16,61.4952,54.826,0.00121907,0.00121907,0.00999181,0.01245117,24.0,24.0,68.0,0,-0.06669761964372875,-1.9141887600091443,-0.4436917718604702
2025-09-17,59.3659,52.8421,0.00130216,0.00130216,0.00583143,0.01171875,24.0,24.0,68.0,0,-0.06560454453687196,-1.939509326694447,-0.4524342396902587
2025-09-18,59.3659,55.524,0.00175644,0.00175644,0.00572615,0.01391602,24.0,24.0,68.0,0,-0.05962834812884578,-1.939509326694447,-0.43688896444241804
2025-09-19,54.4775,47.4799,0.00137334,0.00137334,0.00586857,0.01464844,24.0,24.0,68.0,0,-0.06466814922930109,-1.99763972550365,-0.4770729046131586
2025-09-22,58.9294,49.7966,0.00128576,0.00128576,0.0059015,0.00805664,24.0,24.0,68.0,0,-0.06582029169961659,-1.944699965570197,-0.4668017361833641
2025-09-23,58.9294,49.7966,0.00128576,0.00128576,0.0059015,0.00952148,24.0,24.0,68.0,0,-0.06582029169961659,-1.944699965570197,-0.4668017361833641
2025-09-24,58.9294,49.7966,0.00128576,0.00128576,0.0059015,0.00952148,24.0,24.0,68.0,0,-0.06582029169961659,-1.944699965570197,-0.4668017361833641
2025-09-25,60.6234,53.6846,0.00123761,0.00123761,0.00619958,0.01196289,24.0,24.0,68.0,0,-0.0664537201073089,-1.9245557679630478,-0.4489140787303991
2025-09-26,60.6234,49.5274,0.00118265,0.00118265,0.00603969,0.01330566,24.0,24.0,68.0,0,-0.06717673620879944,-1.9245557679630478,-0.468740405158638
2025-09-27,60.6234,49.5274,0.00118265,0.00118265,0.00603969,0.01330566,24.0,24.0,68.0,0,-0.06717673620879944,-1.9245557679630478,-0.468740405158638
2025-09-28,60.6234,49.5274,0.00118265,0.00118265,0.00603969,0.01330566,24.0,24.0,68.0,0,-0.06717673620879944,-1.9245557679630478,-0.468740405158638
2025-09-29,59.9173,57.5719,0.00145285,0.00145285,0.00603969,0.01135254,24.0,24.0,68.0,0,-0.06362217014943368,-1.932952354698826,-0.4292972096306998
2025-09-30,64.2595,48.7917,0.00104637,0.00104637,0.00723678,0.0123291,24.0,24.0,68.0,0,-0.06896954250994809,-1.8813170920956592,-0.4730814986970509
2025-10-01,51.5926,45.7435,0.00114302,0.00114302,0.00732779,0.0135498,24.0,24.0,68.0,0,-0.06769808133438296,-2.0319455080755895,-0.486718032945763
2025-10-02,59.6098,55.8501,0.00115721,0.00115721,0.0060946,0.01367188,24.0,24.0,68.0,0,-0.06751140741734964,-1.9366089903329453,-0.43930363050712107
2025-10-03,50.0614,45.9414,0.00110533,0.00110533,0.00665738,0.01086426,24.0,24.0,68.0,0,-0.06819390514925155,-2.050153769808805,-0.48603933859011017
2025-10-04,59.709,47.1077,0.00132397,0.00132397,0.00619362,0.01086426,24.0,24.0,68.0,0,-0.06531762712105121,-1.9354293537316296,-0.47914035629840224
2025-10-05,64.4721,61.07,0.00090032,0.00090032,0.00520659,0.01086426,24.0,24.0,68.0,0,-0.07089087623670742,-1.8787889596214682,-0.41655277859699846
2025-10-06,55.7754,47.2924,0.00121399,0.00121399,0.00679849,0.00915527,24.0,24.0,68.0,0,-0.06676444864292037,-1.9822057502531663,-0.4789989657617512
2025-10-07,61.0046,45.214,0.00099234,0.00099234,0.006108,0.00732422,24.0,24.0,68.0,0,-0.06968032416867323,-1.9200227289265392,-0.4901883762745032
2025-10-08,60.2371,49.4589,0.00129951,0.00129951,0.00653203,0.01135254,24.0,24.0,68.0,0,-0.06563940612109595,-1.9291494536393416,-0.46829247042818434
2025-10-10,60.7268,54.2289,0.00136193,0.00136193,0.00544987,0.01269531,24.0,24.0,68.0,0,-0.06481825137118621,-1.923326187070144,-0.44554782597427134
2025-10-11,65.4545,59.2705,0.00126917,0.00126917,0.00765276,0.01269531,24.0,24.0,68.0,0,-0.06603853837217351,-1.867106751989081,-0.4225522184086697
2025-10-12,59.7335,53.0868,0.00104674,0.00104674,0.00620207,0.01098633,24.0,24.0,68.0,0,-0.06896467504347153,-1.9351380120306998,-0.4529685719846024
2025-10-13,62.8522,50.7529,0.00120317,0.00120317,0.00578714,0.01000977,24.0,24.0,68.0,0,-0.06690678914907262,-1.8980519972270296,-0.46286740244528135
2025-10-14,62.8522,50.7529,0.0010538,0.0010538,0.00838136,0.00976562,24.0,24.0,68.0,0,-0.06887179852097293,-1.8980519972270296,-0.4638499071312315
2025-10-15,61.7228,50.504,0.00132255,0.00132255,0.00621488,0.01208496,24.0,24.0,68.0,0,-0.06533630766806935,-1.9114822550649957,-0.46324755988003186
2025-10-17,55.6834,46.612,0.00123422,0.00123422,0.00958931,0.01318359,24.0,24.0,68.0,0,-0.06649831662448599,-1.9832997680689026,-0.48205166479247596
2025-10-18,55.6834,49.8461,0.00134768,0.00134768,0.00816919,0.01330566,24.0,24.0,68.0,0,-0.0650057146071076,-1.9832997680689026,-0.4661626790164789
2025-10-19,65.0895,54.3548,0.00101277,0.00101277,0.00588104,0.01098633,24.0,24.0,68.0,0,-0.06941156108727856,-1.8714471487580358,-0.44725499256287504
2025-10-20,62.8638,55.1352,0.00124766,0.00124766,0.00650512,0.01086426,24.0,24.0,68.0,0,-0.06632150919355381,-1.897914055850263,-0.44205598214045316
2025-10-21,62.8638,55.1352,0.00124766,0.00124766,0.00650512,0.00915527,24.0,24.0,68.0,0,-0.06632150919355381,-1.897914055850263,-0.44205598214045316
2025-10-22,57.7325,46.7738,0.00118563,0.00118563,0.00593376,0.00830078,24.0,24.0,68.0,0,-0.06713753337069096,-1.9589328995229702,-0.4816136941187492
2025-10-23,57.7325,46.7738,0.00118563,0.00118563,0.00593376,0.00830078,24.0,24.0,68.0,0,-0.06713753337069096,-1.9589328995229702,-0.4816136941187492
2025-10-24,57.7325,46.7738,0.00118563,0.00118563,0.00593376,0.00830078,24.0,24.0,68.0,0,-0.06713753337069096,-1.9589328995229702,-0.4816136941187492
2025-10-25,57.7325,46.7738,0.00118563,0.00118563,0.00593376,0.00830078,24.0,24.0,68.0,0,-0.06713753337069096,-1.9589328995229702,-0.4816136941187492
2025-10-26,57.7325,46.7738,0.00118563,0.00118563,0.00593376,0.00830078,24.0,24.0,68.0,0,-0.06713753337069096,-1.9589328995229702,-0.4816136941187492
2025-10-27,57.7325,53.2029,0.00118563,0.00118563,0.00593376,0.00830078,24.0,24.0,68.0,0,-0.06713753337069096,-1.9589328995229702,-0.45151139838346005
2025-10-28,57.7325,53.2029,0.00118563,0.00118563,0.00558232,0.00830078,24.0,24.0,68.0,0,-0.06713753337069096,-1.9589328995229702,-0.45151139838346005
2025-10-29,65.306,55.6755,0.0010365,0.0010365,0.00564359,0.01049805,24.0,24.0,68.0,0,-0.0690993854670389,-1.8688726394416557,-0.44091513066655397
2025-10-30,65.306,49.0213,0.00135082,0.00135082,0.00632212,0.01123047,24.0,24.0,68.0,0,-0.0649644069186309,-1.8688726394416557,-0.4700038990772143
2025-10-31,60.7003,47.0518,0.00109641,0.00109641,0.00618815,0.01086426,24.0,24.0,68.0,0,-0.06831125055728095,-1.923641311767068,-0.4808989026810273
2025-11-01,62.9635,54.1209,0.00122373,0.00122373,0.00665863,0.01135254,24.0,24.0,68.0,0,-0.06663631587675374,-1.8967284734999483,-0.4469625352175221
2025-11-02,59.9761,48.6583,0.00120827,0.00120827,0.00753685,0.00939941,24.0,24.0,68.0,0,-0.06683969704358496,-1.9322531346165943,-0.4726411806909831
2025-11-03,63.5709,49.7138,0.00117065,0.00117065,0.00547438,0.01013184,24.0,24.0,68.0,0,-0.06733459998641746,-1.8895055776164875,-0.46794657601945594
2025-11-04,53.3907,45.8828,0.00109162,0.00109162,0.00698235,0.00976562,24.0,24.0,68.0,0,-0.06837426451518014,-2.0105634055269377,-0.4864038948623463
2025-11-05,57.8981,48.7518,0.00109162,0.00109162,0.00698235,0.00976562,24.0,24.0,68.0,0,-0.06837426451518014,-1.9569636674546442,-0.4729706792544782
2025-11-06,57.8981,48.7518,0.00183833,0.00183833,0.00799363,0.00878906,24.0,24.0,68.0,0,-0.058551059399750804,-1.9569636674546442,-0.46805907669676355
2025-11-07,64.0599,56.7348,0.00130602,0.00130602,0.00708418,0.00976562,24.0,24.0,68.0,0,-0.06555376502173818,-1.8836906350958877,-0.43418247196240667
2025-11-08,58.4739,47.0274,0.00114559,0.00114559,0.00679782,0.00964355,24.0,24.0,68.0,0,-0.06766427217534308,-1.9501165429078933,-0.4806896590323491
2025-11-09,65.0099,58.5081,0.00118233,0.00118233,0.00679782,0.01098633,24.0,24.0,68.0,0,-0.06718094590953591,-1.872393711998608,-0.42669312715449925
