architecture,budget_nominal,budget_actual,n_success,fit_failures,T1_r2,T2_r2,dw_r2,eps_r2
superconducting,14100,14097,100,0,0.9588918229979766,0.9791822450748295,0.9951723895428316,0.9688829625539039
superconducting,14150,14151,100,0,0.9657282139708049,0.9830719491240038,0.9942966030606684,0.9676744762772976
superconducting,14200,14196,100,0,0.9662207761720953,0.9811702543338717,0.9956951953277391,0.980787196797102
superconducting,14250,14250,100,0,0.9611123214577583,0.9780686380201321,0.9950578055252663,0.9785923897013432
superconducting,14300,14295,100,0,0.9655461527001422,0.9782079103603849,0.9950427736258327,0.9645318636028519
superconducting,14350,14349,100,0,0.964732706698318,0.9788199670721038,0.9956563530683817,0.9685927657903778
superconducting,14400,14400,100,0,0.9713393855399417,0.9791595712634535,0.9944980853269308,0.9724943750144014
superconducting,14450,14454,100,0,0.9633943150293373,0.9766027624572716,0.9959524400298997,0.9738983993680805
superconducting,14500,14499,100,0,0.961050160139986,0.9805417110823849,0.9962537603967727,0.9773862649880678
superconducting,14550,14553,100,0,0.9586228946449677,0.9799645554903016,0.9959148913761048,0.9760217379861144
superconducting,14600,14598,100,0,0.9598491396714148,0.9764728382095704,0.9958565430895117,0.9772000944023045
superconducting,14650,14652,100,0,0.967415082625341,0.9789849246525396,0.9957157753065936,0.9702107318722005
superconducting,14700,14697,100,0,0.9631861165055597,0.978791440297072,0.9963253948003378,0.9650793814949465
superconducting,14750,14751,100,0,0.966856018175199,0.976779323039404,0.9949001052281815,0.9736817646493786
superconducting,14800,14796,100,0,0.9652934389708738,0.9807608342229438,0.9960584613032399,0.9792176729737244
superconducting,14850,14850,100,0,0.9594290313501518,0.9803959617502387,0.9954451394768591,0.9756079369967431
superconducting,14900,14904,100,0,0.9723214310630792,0.9803914562851114,0.9959892568087563,0.9748185386004873
superconducting,14950,14949,100,0,0.9752046658545952,0.9825998477160641,0.9951915944663551,0.9757348988812279
superconducting,15000,15003,100,0,0.9697337211341912,0.9792739571351748,0.9950511016301155,0.9766555348406191
superconducting,15050,15048,100,0,0.967309483225185,0.9822597743584957,0.9949937629248053,0.9771194547963873
superconducting,15100,15102,100,0,0.962507879692821,0.9777986310931295,0.9966667193213834,0.9771803284671366
superconducting,15150,15147,100,0,0.9661676820488335,0.9790264101775052,0.9951003524797551,0.979083364816787
superconducting,15200,15201,100,0,0.9690622165643521,0.9859861598648864,0.994811540854081,0.9726218081743933
superconducting,15250,15246,100,0,0.9601211304932553,0.9865101408170084,0.9954500348186697,0.9725655957644943
superconducting,15300,15300,100,0,0.9709803047524113,0.986506574325432,0.9940581881490551,0.9692000432209256
superconducting,15350,15351,100,0,0.9653700318035598,0.9735707559178935,0.9963912402037637,0.977210230002857
superconducting,15400,15405,100,0,0.9707040952898013,0.9793161132424688,0.9954768502815634,0.9821937320695847
superconducting,15450,15450,100,0,0.966811937434204,0.9804885739937061,0.9951789334227622,0.9823156453014772
superconducting,15500,15504,100,0,0.9607446742001434,0.9804285586626564,0.9946906929665364,0.975317214959288
superconducting,15550,15549,100,0,0.9651504702794145,0.982164603533403,0.9952529458360987,0.9808538833575197
superconducting,15600,15603,100,0,0.9628046498367302,0.9798400545567023,0.9952734496382494,0.9774943944999913
superconducting,15650,15648,100,0,0.9611413915275258,0.982002948876039,0.9955405277484857,0.9776899425463818
superconducting,15700,15702,100,0,0.9662278563071671,0.9859666825086383,0.9950064648672615,0.97647117884189
superconducting,15750,15747,100,0,0.9652161921011333,0.9795823021075061,0.996422422451115,0.9722882217589147
superconducting,15800,15801,100,0,0.9627891758056555,0.9804682666020027,0.9956713135010522,0.9749133481573611
superconducting,15850,15852,100,0,0.9694162927696703,0.9776504453239968,0.9966814864548356,0.9771813481649992
superconducting,15900,15900,100,0,0.9726826694274563,0.9838706176566506,0.9961449326252411,0.9709918746374362
superconducting,15950,15951,100,0,0.9712738109699178,0.977894013822708,0.9949072987137748,0.9745038765128676
superconducting,16000,15999,100,0,0.9596717030100036,0.9790965594782731,0.9960162249471821,0.9793553263758623
superconducting,16050,16050,100,0,0.9644839738486427,0.9852746701322819,0.9954863916576014,0.9665260969383559
superconducting,16100,16098,100,0,0.9691496152881585,0.9811917882958143,0.9957076856055508,0.970341974169393
superconducting,16150,16149,100,0,0.9714780872613437,0.9770617670656843,0.996402868569996,0.9783380642454851
superconducting,16200,16197,100,0,0.9654738337625637,0.986422574571705,0.9951694833844673,0.9730822157462432
superconducting,16250,16248,100,0,0.9727883096228461,0.9828278833695108,0.9952783540898152,0.9749948754510791
superconducting,16300,16296,100,0,0.9673336673955408,0.9809667448841598,0.9949912207081005,0.9736620501669092
superconducting,16350,16353,100,0,0.9756766376061473,0.9819854421414762,0.9968950706169727,0.9773824776124624
superconducting,16400,16401,100,0,0.9690736124723934,0.979734363270164,0.9963864628400242,0.9712713192574789
superconducting,16450,16452,100,0,0.973874830224822,0.9849736538870345,0.9958075472348294,0.9755116686968528
superconducting,16500,16500,100,0,0.9722605639321152,0.9823810657060864,0.9956786830177559,0.9800101960424961
superconducting,16550,16554,100,0,0.97720440222607,0.9810619251547217,0.9946565662355006,0.9699760192252109
superconducting,16600,16599,100,0,0.9711052753848322,0.9826983542376093,0.9960275592168404,0.9779037125614327
superconducting,16650,16653,100,0,0.9731156044110463,0.9861552855903337,0.9949604172773702,0.9831648598924645
superconducting,16700,16698,100,0,0.9638668451776828,0.9807233169917201,0.9958435094338954,0.9823050585629188
superconducting,16750,16752,100,0,0.9798115614799098,0.9830346885162663,0.9954527071759391,0.976486548132503
superconducting,16800,16797,100,0,0.9685307477652662,0.9820566326866245,0.996249809431855,0.9829754358746379
superconducting,16850,16851,100,0,0.9795462747413873,0.9810171672382063,0.9947893111220898,0.9774812839021684
superconducting,16900,16902,100,0,0.9728449450246096,0.9842452795171043,0.9956999405996462,0.9784359512851797
superconducting,16950,16950,100,0,0.9710329028372039,0.9813155269925583,0.9966084741600858,0.9792970366251567
superconducting,17000,17001,100,0,0.9758532729592572,0.9842982672331421,0.9961570414499116,0.9750917537247952
superconducting,17050,17049,100,0,0.9666747577404569,0.9858887711322613,0.9964566631548453,0.9756744693145039
superconducting,17100,17100,100,0,0.9780201561071514,0.9866788712296264,0.9955790501168553,0.9774662241139903
superconducting,17150,17148,100,0,0.9722067830015177,0.9882713048861366,0.9955254050049732,0.9802567805073017
superconducting,17200,17199,100,0,0.9775281017027635,0.9822444705867733,0.9953993742969566,0.975152288355525
superconducting,17250,17247,100,0,0.9683364364450292,0.9824523862769861,0.9966635383818283,0.986673991867826
superconducting,17300,17298,100,0,0.9718372803405556,0.9824812341555682,0.9953691650258949,0.9776883011896608
superconducting,17350,17352,100,0,0.9727718147009935,0.9830631766759035,0.9968576541765859,0.9839936345424323
superconducting,17400,17403,100,0,0.9708047494811339,0.9817472222427677,0.9956582492933145,0.9738929495083745
superconducting,17450,17451,100,0,0.9699163258339215,0.984760424698814,0.9957223391865937,0.9790436410269129
superconducting,17500,17502,100,0,0.9770497961894604,0.9848597756854044,0.9957583909140791,0.9798736740877588
superconducting,17550,17550,100,0,0.9751717806564156,0.9807237696643961,0.9956729634359249,0.9762326314610296
superconducting,17600,17601,100,0,0.9754448000574673,0.9853143193982211,0.9957708789140584,0.9732357383794077
superconducting,17650,17649,100,0,0.9744525153504592,0.9846258455617442,0.9962039070368045,0.981734569934849
superconducting,17700,17700,100,0,0.972517890986585,0.9844148380460189,0.9958894774027091,0.9714925256991063
superconducting,17750,17748,100,0,0.974760357819341,0.9801291574648451,0.9968894622214342,0.9776033182377327
superconducting,17800,17799,100,0,0.9699926335601294,0.9830236546556653,0.9955765891757032,0.979510371012835
superconducting,17850,17853,100,0,0.9632024853599644,0.9853088088862918,0.9961610381098472,0.9742483624786717
superconducting,17900,17898,100,0,0.9678906078408558,0.9818439231461431,0.9970314583200859,0.982662528772556
superconducting,17950,17952,100,0,0.9728127419519667,0.9797420337067203,0.9966140660890832,0.9723430267383208
superconducting,18000,17997,100,0,0.9704469659271666,0.984842247593903,0.9961090738369294,0.9800107837051268
superconducting,18050,18051,100,0,0.9759581916508641,0.9839096930370829,0.9958771289092179,0.981966014784674
superconducting,18100,18096,100,0,0.9730333590395414,0.9830357840012184,0.9964511920702042,0.976894281099456
superconducting,18150,18150,100,0,0.9749330162626577,0.9822391102625868,0.9962247794534304,0.9751379015363538
superconducting,18200,18198,100,0,0.9740386534492845,0.9838034341677003,0.9963319619945266,0.980095120646261
superconducting,18250,18249,100,0,0.9785786615745798,0.9858504504042847,0.9952042516187891,0.9805754473992265
superconducting,18300,18297,100,0,0.9729086319086657,0.9826545313530078,0.9965237048771957,0.9754970558560498
superconducting,18350,18354,100,0,0.9706872010288139,0.9866231390778322,0.995410149010059,0.9788665995987857
superconducting,18400,18402,100,0,0.9690237307311611,0.9848130828553389,0.9966075680522269,0.9789613243286833
superconducting,18450,18453,100,0,0.9689201076082137,0.9845078979827953,0.9960557269549986,0.9801165906970633
superconducting,18500,18501,100,0,0.9693942834052119,0.983158078576336,0.9963803148459012,0.9788532181560514
superconducting,18550,18552,100,0,0.9774953375020927,0.9847462396317954,0.9963046519204932,0.9775553256699152
superconducting,18600,18600,100,0,0.9775751386581947,0.9804367112531953,0.9965129065195971,0.9823314976319251
superconducting,18650,18651,100,0,0.9694411536989761,0.9833718881813696,0.9948427429481309,0.9780013891283659
superconducting,18700,18699,100,0,0.9645225180078509,0.9847570986090749,0.9971334949705426,0.9813087384053089
superconducting,18750,18750,100,0,0.9749057567613988,0.984543586829039,0.9964325194371109,0.9762682616285967
superconducting,18800,18798,100,0,0.9643359855471288,0.9859466425119751,0.9960608839748643,0.9794445253507366
superconducting,18850,18849,100,0,0.9739087954111147,0.983954681600013,0.9971760703346634,0.9767588702156229
superconducting,18900,18903,100,0,0.9710963130520004,0.9855751809260644,0.9957734909155509,0.9778686525747404
superconducting,18950,18948,100,0,0.9668781489608249,0.9833929476036817,0.9968832780398726,0.9817496565422204
superconducting,19000,19002,100,0,0.9767409065259977,0.9851199642211109,0.9949308743634494,0.9791036684315096
superconducting,19050,19047,100,0,0.974886022569226,0.981751862425265,0.9964334386403125,0.9775403995829021
superconducting,19100,19101,100,0,0.9731607029176422,0.984418096644415,0.9963183492633279,0.98478868330516
superconducting,19150,19146,100,0,0.9727577356979902,0.9869916236385471,0.9963847021134817,0.9727507338187762
superconducting,19200,19200,100,0,0.9702488333638354,0.9857981142527665,0.9953060591198758,0.9815334511740047
superconducting,19250,19245,100,0,0.9744519309343618,0.984660388387648,0.99672159366941,0.983555523255615
superconducting,19300,19299,100,0,0.968813003279721,0.9856677689678248,0.9960702642790966,0.9801749304757712
superconducting,19350,19350,100,0,0.9760366152899173,0.9827882993885925,0.9970800443710309,0.9815702020178756
superconducting,19400,19404,100,0,0.9742936252555915,0.9860261924231024,0.996179442296672,0.9841812953475564
superconducting,19450,19449,100,0,0.977727554340723,0.9863501722648809,0.9962822094628992,0.9831767110464401
superconducting,19500,19503,100,0,0.9741626690947149,0.9842165672889122,0.9959170465103466,0.9846295595275929
superconducting,19550,19548,100,0,0.9757541552644396,0.9861413484513615,0.9964785366916865,0.9832396928142331
superconducting,19600,19602,100,0,0.9648831767246415,0.9864176629571684,0.9976393866790487,0.9787605081417137
superconducting,19650,19647,100,0,0.9706944098586294,0.9841244666685208,0.997012517294901,0.9827159186576729
superconducting,19700,19701,100,0,0.9688181108123292,0.9892141557990877,0.9969392934566293,0.9794959097231946
superconducting,19750,19746,100,0,0.9784834504342268,0.9826869151147337,0.9967948204478387,0.976061977930418
superconducting,19800,19800,100,0,0.978793658497724,0.9831800495217792,0.9954394450590288,0.9828915707085648
superconducting,19850,19854,100,0,0.9738184703994723,0.9842621784628129,0.9953076621572351,0.9790602133843156
superconducting,19900,19899,100,0,0.9800210252599004,0.9813420735335618,0.9958536488996226,0.9785331139601385
superconducting,19950,19953,100,0,0.969885004710423,0.9872490783231507,0.9963909116716694,0.9785315704527467
superconducting,20000,19998,100,0,0.9795049438187987,0.9809299439517782,0.9977768849189977,0.9835676010534073
trapped_ion,1000,1002,100,0,0.3762716183859609,0.6338562394787841,0.9638032870111021,0.6290335395877589
trapped_ion,1050,1050,100,0,0.3497904976777426,0.49491600173874406,0.933453126096576,0.5026115276419587
trapped_ion,1100,1101,100,0,0.5580564119815743,0.4947344804097996,0.950224974082227,0.5473580658695434
trapped_ion,1150,1149,100,0,0.5304172270923234,0.7037207640738704,0.9521591885337457,0.703008622611579
trapped_ion,1200,1200,100,0,0.5941633213863713,0.6066168446074924,0.9423899692515078,0.6377998425495901
trapped_ion,1250,1248,100,0,0.7041097918598351,0.5586598514991709,0.9482462681710231,0.7113231090746935
trapped_ion,1300,1299,100,0,0.5525289273896208,0.6152608954226761,0.9423127793867219,0.7161706275611638
trapped_ion,1350,1347,100,0,0.5713123836575822,0.6506895384710696,0.9492280150461387,0.7741463244901909
trapped_ion,1400,1398,100,0,0.6289142502549054,0.6027689082115261,0.9422341940889296,0.8107850942515776
trapped_ion,1450,1446,100,0,0.6776434131916066,0.7195816271112356,0.9644487668890909,0.764104287029468
trapped_ion,1500,1503,100,0,0.5783206829522656,0.6459019789071079,0.9570778216438685,0.7701409178281664
trapped_ion,1550,1551,100,0,0.7343278559383125,0.704823157550682,0.9674527147317711,0.8109798535489007
trapped_ion,1600,1602,100,0,0.6647880196963096,0.7122493818244017,0.9571106540464474,0.7553767429093378
trapped_ion,1650,1650,100,0,0.6400319108164345,0.8040176171280583,0.9497280879056081,0.7248648838258579
trapped_ion,1700,1704,100,0,0.6748457984998559,0.6474763950138209,0.9574067048755193,0.8293578681211266
trapped_ion,1750,1749,100,0,0.6485976632354493,0.7755348808565623,0.9673794233125849,0.8366363521293272
trapped_ion,1800,1803,100,0,0.7277757292691787,0.7207984579410542,0.9666561814246575,0.852746234166911
trapped_ion,1850,1848,100,0,0.6772012032770858,0.7383154896886257,0.9721358832651078,0.8509442600963447
trapped_ion,1900,1902,100,0,0.7663786709394598,0.7897361871476387,0.970844648402118,0.7988519516594033
trapped_ion,1950,1947,100,0,0.7506719313451322,0.7582493157338139,0.9682629692841243,0.8548156471229115
trapped_ion,2000,2001,100,0,0.7579952044474016,0.7874415673830117,0.9740894651806572,0.7862911184968127
trapped_ion,2050,2052,100,0,0.7698919725988114,0.7792941780222639,0.9658225689953769,0.7807639780981546
trapped_ion,2100,2100,100,0,0.7657760176243712,0.7719814955467327,0.9769190090867426,0.8370607660858786
trapped_ion,2150,2151,100,0,0.7295391455509446,0.8257874987721326,0.9758421889769844,0.8273017657663005
trapped_ion,2200,2199,100,0,0.7531638479720459,0.7860225066717987,0.9724193652941933,0.8395635544366589
trapped_ion,2250,2250,100,0,0.8348820858620819,0.773468481451766,0.9761259776755946,0.8371878893152788
trapped_ion,2300,2298,100,0,0.6772705981091729,0.7809157318817299,0.9630869629732421,0.8825025114524988
trapped_ion,2350,2349,100,0,0.7975083365433469,0.804208890253138,0.975555590987518,0.819594839669453
trapped_ion,2400,2397,100,0,0.7334741050573643,0.825878723616177,0.969723823457417,0.8284996749877374
trapped_ion,2450,2448,100,0,0.7412465139334357,0.802975174960004,0.9735665108212439,0.8888118723906526
trapped_ion,2500,2502,100,0,0.759886338016826,0.8381719478049343,0.9813107834712488,0.8800497549421061
trapped_ion,2550,2553,100,0,0.8176956653441898,0.8542381886018827,0.977989035475559,0.8549721382137458
trapped_ion,2600,2601,100,0,0.7573563943120534,0.8444671185667912,0.9744238739749222,0.9138854770147604
trapped_ion,2650,2652,100,0,0.7844473382926952,0.8176887362544922,0.977311690423483,0.8891931251671258
trapped_ion,2700,2700,100,0,0.8072165511079865,0.8108007534552196,0.9838287812406854,0.8561221769725795
trapped_ion,2750,2751,100,0,0.8040754104048602,0.8255845479737837,0.9768994276697395,0.8361841629271436
trapped_ion,2800,2799,100,0,0.8004711943042483,0.8676322373043795,0.9804139861593059,0.9020427123503459
trapped_ion,2850,2850,100,0,0.7263574240052367,0.878019661477669,0.9846653107276382,0.8757396574711117
trapped_ion,2900,2898,100,0,0.7943478321144194,0.8665575376732837,0.9785775082444781,0.8547554607743759
trapped_ion,2950,2949,100,0,0.8661588417763368,0.8233087020081716,0.9802135570004636,0.8860183533978576
trapped_ion,3000,3003,100,0,0.8378008715654892,0.8562218228277645,0.9809773607260339,0.9084414298020856
trapped_ion,3050,3048,100,0,0.8312865134597799,0.8746633187182438,0.9880348571999871,0.9095200811051525
trapped_ion,3100,3102,100,0,0.7853612101571097,0.8127044158525305,0.9813441806160343,0.8993066215705922
trapped_ion,3150,3147,100,0,0.8570762401974399,0.8483887988705351,0.9784341911313951,0.8932818160741662
trapped_ion,3200,3201,100,0,0.8329260375788012,0.8625880227169862,0.9779655877400456,0.8868587667897987
trapped_ion,3250,3246,100,0,0.8142360004619151,0.8220644830605015,0.9843068252846484,0.9138323991979895
trapped_ion,3300,3300,100,0,0.8638306380775873,0.8570114439872752,0.9804466268140093,0.8657164751405662
trapped_ion,3350,3348,100,0,0.8829772063354763,0.8254657846392093,0.9844059682385516,0.8948629925970809
trapped_ion,3400,3399,100,0,0.8565651329331418,0.8622378793610739,0.9812170714779241,0.9262919499657173
trapped_ion,3450,3447,100,0,0.8568365201885292,0.8813104062335178,0.984486182862725,0.8811341465078967
trapped_ion,3500,3504,100,0,0.8590368202715178,0.8860991233949018,0.9782481530011885,0.8956727582564894
trapped_ion,3550,3552,100,0,0.8338391400466174,0.8903353345294513,0.9791516274088784,0.9002813130255444
trapped_ion,3600,3603,100,0,0.8514441838418211,0.9081664640997709,0.9798241336376423,0.896363723278745
trapped_ion,3650,3651,100,0,0.8499520120543275,0.8899492703694477,0.9844704229358348,0.9250598727808488
trapped_ion,3700,3702,100,0,0.8131987624128949,0.8997663073694606,0.9835379834124999,0.9369481258017572
trapped_ion,3750,3750,100,0,0.8744029614799688,0.868171004402611,0.9839920336152065,0.8592738136611501
trapped_ion,3800,3801,100,0,0.8682423319878804,0.8737721461430512,0.9847979584329728,0.9087925028979367
trapped_ion,3850,3849,100,0,0.8750517201895105,0.8879607248002191,0.9867548657713763,0.9049404246535058
trapped_ion,3900,3900,100,0,0.8583693853380119,0.8852871697772556,0.9836987524088674,0.9191313660240689
trapped_ion,3950,3948,100,0,0.8950585000322534,0.8951722623930144,0.9848059496330437,0.917674749223321
trapped_ion,4000,3999,100,0,0.8704249522685409,0.9067922953990035,0.9860024466148292,0.9037210351909533
trapped_ion,4050,4053,100,0,0.8713043412052898,0.9082420288292289,0.9883234135014936,0.896855933138511
trapped_ion,4100,4098,100,0,0.8563117489876755,0.8959442767739431,0.9868405006993033,0.9422631143048809
trapped_ion,4150,4152,100,0,0.9097138124538753,0.9110691410713014,0.9838315618412921,0.9232632667086913
trapped_ion,4200,4197,100,0,0.8784793644029776,0.9041877614227516,0.9880351277832233,0.9289090996778636
trapped_ion,4250,4251,100,0,0.8590692981669884,0.912700502155055,0.9880995088303296,0.9094028431892064
trapped_ion,4300,4296,100,0,0.892235371289088,0.91866563729924,0.9860945892465359,0.912516470241691
trapped_ion,4350,4350,100,0,0.8537732299115979,0.9134144516940779,0.987180152309081,0.9284882094893719
trapped_ion,4400,4395,100,0,0.8708756976038894,0.9225391393959089,0.9914150128265437,0.8997662459438824
trapped_ion,4450,4449,100,0,0.8803289553483049,0.8967810644749489,0.9903538638443945,0.909111727550178
trapped_ion,4500,4500,100,0,0.8900742892661475,0.9124041055422814,0.9860906734934083,0.9248575381118135
trapped_ion,4550,4554,100,0,0.8385618864812913,0.9078443338031837,0.988122671777395,0.9251776414460063
trapped_ion,4600,4599,100,0,0.8839266408043932,0.8941582305522225,0.9875434978988693,0.9325907361077369
trapped_ion,4650,4653,100,0,0.8916713543729344,0.9237382531376735,0.9898785955074716,0.9158875619310672
trapped_ion,4700,4698,100,0,0.8898954835736821,0.9209713040610953,0.9857350957308126,0.9212171471222415
trapped_ion,4750,4752,100,0,0.9056178959964826,0.9029961474284811,0.985091011244027,0.9112007576199341
trapped_ion,4800,4797,100,0,0.8985737312401282,0.9261060575961022,0.989255076100681,0.9216204976157447
trapped_ion,4850,4851,100,0,0.9033110639901633,0.9082823822477545,0.9855015433189753,0.9002829889113413
trapped_ion,4900,4896,100,0,0.8977946463558869,0.9160736912267023,0.9845499050893253,0.9223184866504704
trapped_ion,4950,4950,100,0,0.872190050820906,0.9019156155157817,0.9889291249057091,0.9222870864345908
trapped_ion,5000,5004,100,0,0.8937803098607301,0.9127381163508459,0.9871598481486504,0.914647988668928
trapped_ion,5050,5049,100,0,0.8877912939964849,0.9077108226815527,0.9877355669385177,0.9255422361869482
trapped_ion,5100,5103,100,0,0.9192219400793504,0.9117460264721252,0.9890266539422393,0.9182147423939648
trapped_ion,5150,5148,100,0,0.9147627455114681,0.9053786937133728,0.9874996152435832,0.9361541360768234
trapped_ion,5200,5202,100,0,0.9131387733222609,0.9326628481526184,0.9896757305568281,0.9355263936443255
trapped_ion,5250,5247,100,0,0.8950904891373933,0.9316975472314237,0.9890219745363934,0.9218390549721616
trapped_ion,5300,5301,100,0,0.8925621560599214,0.928054804166977,0.9895264318856313,0.9545486620027724
trapped_ion,5350,5346,100,0,0.9024960265318843,0.9234044349667442,0.9902085945508349,0.9324213876897686
trapped_ion,5400,5400,100,0,0.9166431885576781,0.9294020808261614,0.9862201129341728,0.9371182619075173
trapped_ion,5450,5451,100,0,0.8881888386383875,0.9393075687807995,0.9882513969626407,0.939877178853346
trapped_ion,5500,5505,100,0,0.8970232461992157,0.9093282536914781,0.990102376809306,0.919710978301299
trapped_ion,5550,5550,100,0,0.9072047790674613,0.9356109380085021,0.9901613593312649,0.9347630457157641
trapped_ion,5600,5604,100,0,0.9089364935905431,0.9343659630652625,0.9894612437411376,0.9376137020881542
trapped_ion,5650,5649,100,0,0.9113850065468192,0.9383072680910001,0.9904099880425907,0.9261382228477497
trapped_ion,5700,5703,100,0,0.9192995415227682,0.9198203395498828,0.9888601166296545,0.9498791546925629
trapped_ion,5750,5748,100,0,0.9025678626036666,0.9205814515902904,0.987779810746162,0.9549963741640433
trapped_ion,5800,5802,100,0,0.9135150833882446,0.9105812911119368,0.9897408774295001,0.9576550026725458
trapped_ion,5850,5847,100,0,0.9083922578244766,0.9439523274615732,0.9917597404457432,0.9360522900627966
trapped_ion,5900,5901,100,0,0.933540180392258,0.9201705427875618,0.9914410695742734,0.9460774108770742
trapped_ion,5950,5952,100,0,0.9056437837978993,0.9113004054419579,0.9919412124874212,0.9342563009375712
trapped_ion,6000,6000,100,0,0.9147665727108522,0.9321192401635334,0.9895933483674372,0.9350321062261887
trapped_ion,6050,6051,100,0,0.9412799196028095,0.9321408968933411,0.9917035792870317,0.9162811983960893
trapped_ion,6100,6099,100,0,0.9275117269062747,0.9166944299200322,0.9907010006677479,0.9354303347888799
trapped_ion,6150,6150,100,0,0.9198259415934057,0.9421694815665717,0.99067128330729,0.9339607787540477
trapped_ion,6200,6198,100,0,0.9326435754372249,0.9218124772735481,0.9896457401565829,0.9555252984930261
trapped_ion,6250,6249,100,0,0.9276423363445285,0.9330012549931397,0.9922965700797013,0.9400127933394082
trapped_ion,6300,6297,100,0,0.9138182885263643,0.9448383805637524,0.9898203365777856,0.9481193906225667
trapped_ion,6350,6348,100,0,0.9328534205258711,0.9403509607179971,0.9904162997367542,0.9563452887153809
trapped_ion,6400,6396,100,0,0.9128476064033475,0.9380669551226297,0.9908052336507819,0.9500281992664258
trapped_ion,6450,6453,100,0,0.9115238172277762,0.9389011732287017,0.9894220525164945,0.9277064697417845
trapped_ion,6500,6501,100,0,0.9118819811283528,0.9349194579436858,0.9892591962345523,0.9427742890323931
trapped_ion,6550,6552,100,0,0.8780064648537109,0.9420080232619196,0.9924333928866527,0.9384356880972322
trapped_ion,6600,6600,100,0,0.9281023116451218,0.9122074007056451,0.9917680207790401,0.9436746189927463
trapped_ion,6650,6654,100,0,0.9116562434943232,0.9357656376139937,0.9949894073400887,0.9410370876620159
trapped_ion,6700,6699,100,0,0.9147753176451328,0.9313862669765687,0.9914681515959716,0.941817326117009
trapped_ion,6750,6753,100,0,0.9405373404032977,0.9496847611735885,0.9901564189010035,0.9475041683646622
trapped_ion,6800,6798,100,0,0.9190634057080171,0.9345114578802028,0.9924148509235134,0.9567401121362574
trapped_ion,6850,6852,100,0,0.9283332230837493,0.9352997090634283,0.9933765799681055,0.9600070237597508
trapped_ion,6900,6897,100,0,0.9008203207206603,0.9476144500414234,0.991974342548235,0.9296687066743113
trapped_ion,6950,6951,100,0,0.9240218161127919,0.9452096412408473,0.9912059618235303,0.9473954538003544
trapped_ion,7000,7002,100,0,0.9261137576747123,0.9472530631588546,0.9892914140892258,0.950545773359269
trapped_ion,7050,7050,100,0,0.9289009790639217,0.9419464836827904,0.9916507959939123,0.9626296018117152
trapped_ion,7100,7101,100,0,0.9328112394250901,0.956929670782515,0.9929029988910909,0.9500736277619394
trapped_ion,7150,7149,100,0,0.9495150465320019,0.9497579424448614,0.9931312971825864,0.9487984614093392
trapped_ion,7200,7200,100,0,0.9101874723989724,0.9156567475179005,0.9904947972727464,0.9242335249865199
trapped_ion,7250,7248,100,0,0.9335678630192853,0.9558323935896016,0.9929502840298158,0.956065824000938
trapped_ion,7300,7299,100,0,0.9144851345740173,0.9369912697014021,0.9910374902391014,0.9549772069995597
trapped_ion,7350,7347,100,0,0.9278057545203102,0.9519720910246365,0.9924539832581595,0.9548041798835413
trapped_ion,7400,7398,100,0,0.9199433084827185,0.9470880160857778,0.9918000115324636,0.9443611339354346
trapped_ion,7450,7452,100,0,0.925519357506188,0.9465936943633334,0.9931106144207316,0.9593680383383558
trapped_ion,7500,7503,100,0,0.9155113117060066,0.9540405275202485,0.9926325845556602,0.958624831633907
trapped_ion,7550,7551,100,0,0.9343193109902622,0.9478724716712692,0.9910543532368185,0.9715906129082041
trapped_ion,7600,7602,100,0,0.9238672402234448,0.9598620588272183,0.993031273519982,0.9416650190926895
trapped_ion,7650,7650,100,0,0.9077464526574386,0.950683165758867,0.9933641248673499,0.9560548665022435
trapped_ion,7700,7701,100,0,0.9391421654277955,0.9479462015770184,0.9928793522290067,0.9474855289502213
trapped_ion,7750,7749,100,0,0.9106805346241434,0.9452779453779354,0.9915850950616037,0.9594139551369952
trapped_ion,7800,7800,100,0,0.9348792222484812,0.9609938162321424,0.9918839248925517,0.9591833715598546
trapped_ion,7850,7848,100,0,0.9127222538265344,0.9466026163600116,0.9929996913971136,0.9433808994650538
trapped_ion,7900,7899,100,0,0.9216437652548981,0.9476299670843376,0.9927337146626919,0.9631902855765754
trapped_ion,7950,7953,100,0,0.922819271026249,0.9591683588215159,0.9924193413055731,0.9468765456288338
trapped_ion,8000,7998,100,0,0.9390656643255636,0.9516872737243504,0.9914804882286667,0.9703044165760277
trapped_ion,8050,8052,100,0,0.924420358167952,0.9548505926320506,0.9913809792897883,0.9694840296952089
trapped_ion,8100,8097,100,0,0.934975708530048,0.9563006033633004,0.99253679069701,0.965484294646346
trapped_ion,8150,8151,100,0,0.9422926564949374,0.9567554022044118,0.9931224742373516,0.965369457368048
trapped_ion,8200,8196,100,0,0.9419688303539424,0.9370667872014056,0.9944119581667539,0.9610221133466625
trapped_ion,8250,8250,100,0,0.9401273142820359,0.9497303255187441,0.9938411653759137,0.9635980687106278
trapped_ion,8300,8298,100,0,0.9477449922373907,0.9464483377043367,0.9936141096194252,0.9559747060874886
trapped_ion,8350,8349,100,0,0.9304196201741981,0.950332172204396,0.9937264732036366,0.9636224461186575
trapped_ion,8400,8397,100,0,0.9333290217385115,0.9523376022091329,0.9940106956347311,0.9646367111776454
trapped_ion,8450,8454,100,0,0.9451872618484722,0.9470328753039389,0.9934975759700401,0.9671022298121056
