arch,T1_true,T1_rec,T1_sig,T2_true,T2_rec,T2_sig,T2_ramsey_rec,T2_ramsey_sig,T2_echo_rec,T2_echo_sig,dw_true,dw_rec,dw_sig,eps_true,eps_rec,eps_sig,t1_chi2,ramsey_chi2,gate_chi2,echo_chi2
superconducting,0.00023406935993477794,0.0002508761463592195,1.0204438350406169e-05,7.918676376341644e-05,6.832251145830693e-05,3.3805107528924285e-06,6.425494830443221e-05,3.331917976448421e-06,7.55621120480876e-05,5.636272864379478e-06,63929.22532036727,64234.542450766116,1540.1894511454425,0.00017776138601785345,0.0001988318342119121,1.3907150340975682e-05,0.37387462234477775,1.6077374006600569,1.7977312137886723,0.5029771924193396
superconducting,0.0002600071784553692,0.00026382643390694417,1.2391208644249747e-05,8.006477118515837e-05,7.817645331027383e-05,3.5198528256738175e-06,7.514920188022888e-05,4.009859284658472e-06,8.421184201267012e-05,6.090144901581868e-06,53831.60753916029,52453.168915016024,1270.517198648722,0.00023968796141622944,0.00026144419663130065,1.8433032918611692e-05,1.6315331344862583,1.1570183163231618,1.8982580410892766,0.08613087657853807
superconducting,9.429928068973444e-05,0.0001140956683909952,5.480174498584048e-06,7.929734678971445e-05,5.961123711308955e-05,3.7898736123382036e-06,5.873375985773296e-05,3.222568084534257e-06,6.174907968593299e-05,4.301535314465101e-06,49939.55854754701,46869.25127359185,1468.3555471311438,0.0009507315609858542,0.00105238180220263,8.786390531287935e-05,0.4045886977260099,1.9507558276020198,3.52311267117157,2.667472704168441
superconducting,0.00028132994249809127,0.00026533289432365323,1.2620774807060565e-05,4.924152996449339e-05,4.7965244899102265e-05,1.6799059681877265e-06,4.856135574614845e-05,2.4451891536114835e-06,4.743235089750336e-05,1.9584887676382385e-06,63870.71759570456,61540.43994753943,2088.948353449229,0.0008761138672432981,0.0008690006211083633,6.326671745207074e-05,1.2053179662760813,0.6261209072168685,1.7055225350294512,1.3934665833085056
superconducting,0.00016532075581592547,0.00014951169175458573,7.347567114581821e-06,4.87715955373508e-05,5.162067924468283e-05,2.629534801243332e-06,5.062784103903813e-05,2.7606351774911126e-06,5.2796645107455404e-05,2.639760805483467e-06,96924.10694876913,96548.06004001375,2227.341814375366,0.001057875825573928,0.000928488900079634,7.08513978026121e-05,0.3174556685634744,1.6732676512297249,0.1772863039943642,2.167557023686005
superconducting,0.00022412756716806936,0.0002554858208594749,1.1668873438507846e-05,7.087308952519563e-05,7.165021218068526e-05,3.144283889023374e-06,7.35481780433536e-05,3.924399031932518e-06,6.824742577933033e-05,5.062334354016224e-06,59805.73547036691,59835.96243502364,1420.1732489218828,0.000789082279197791,0.0007542980324377089,5.565627350478682e-05,0.05030655212320537,0.48512907704545816,0.3913263241553482,1.0774347039469518
superconducting,0.00012326972749076114,0.00013608544176677226,6.480841209788849e-06,6.90612051929459e-05,6.665496918305651e-05,2.6461849321950117e-06,6.79683669333619e-05,3.54455952835253e-06,6.591963430830075e-05,3.3049485262619885e-06,29738.857159609237,30285.564497955063,1509.035282516996,0.0012495073549900486,0.0012517870546661794,9.07038094682451e-05,0.9092402987805648,1.5528015473821317,0.05380552508264593,0.3259552303246083
superconducting,0.0002037154726889676,0.0001792350080928281,7.767341499439262e-06,8.245487464357558e-05,8.970967714241963e-05,4.382477876226189e-06,8.286049270996642e-05,4.1361956535205065e-06,9.453215620189595e-05,5.720930618468919e-06,27608.04688926504,29502.259108973296,1246.3834256472435,0.00014667966221405996,0.00014356994832406825,1.0112987454719706e-05,0.6097811936095165,2.717063098840018,1.61456409125779,0.28165911744778643
superconducting,0.0003971828215140462,0.00035807525958720326,3.0639926691413687e-06,9.710527460064008e-05,0.000101485659718197,6.327193236256288e-06,0.00010209558834682082,5.2008167433314005e-06,0.00010054801199568252,4.838325247231114e-06,49349.615133087165,49935.75807013174,1134.099243412967,0.00021634926051979176,0.00019426423953540828,1.4066223012750113e-05,4.999120934752359,2.442820048472414,0.8411891606158779,4.3391547930853696
superconducting,0.00022270839103175316,0.00019464142782479532,6.95304353591216e-06,6.592833121111121e-05,7.548277232799455e-05,2.8190214991023353e-06,7.231469988673613e-05,3.847895625855992e-06,7.915309779396201e-05,4.141694106202387e-06,55957.639222183934,55327.04513880137,1524.9644529469917,0.00019932573215890328,0.00019973947309817022,1.449084060850398e-05,0.24971449860600745,0.5526098835492367,0.1657899304906258,0.5209162892307415
