timestamp,backend,qubit_id,T1_us,T2_us,sx_error,x_error,cz_error,readout_error,t_sx_ns,t_x_ns,t_cz_ns,T1_roll_med,CZ_roll_med,RO_roll_med,pct_T1_drop,pct_T1_dev,pct_CZ_rise,pct_RO_rise,zone,F_bell,F_coherence,F_gate
2026-04-05,ibm_fez,2,278.5723,211.467,0.0001403,0.0001403,0.0014534,0.00866699,24.0,24.0,68.0,231.14255,0.0018574099999999999,0.008972165,-0.205196966105756,0.205196966105756,-0.21751138676228307,-0.03401349171187602,grey,0.9804245252642538,0.9865853538802439,0.9846156737429579
2026-04-06,ibm_fez,2,233.3334,160.4494,0.00014955,0.00014955,0.00160718,0.01171875,24.0,24.0,68.0,236.19,0.0018574099999999999,0.008850094999999999,0.012094500190012451,0.012094500190012451,-0.13471912653034854,0.3241379622049684,grey,0.9740412543111864,0.9828484289743852,0.9803673613424666
2026-04-07,ibm_fez,2,270.1924,183.4848,0.00023507,0.00023507,0.00220613,0.00695801,24.0,24.0,68.0,236.19,0.0018574099999999999,0.008972165,-0.14396206443355097,0.14396206443355097,0.18774429046742272,-0.22448904529838093,grey,0.9828977068902787,0.98621772050554,0.9840517273633835
2026-04-08,ibm_fez,2,108.2976,81.0275,0.00014862,0.00014862,0.00179904,0.00720215,24.0,24.0,68.0,239.90115,0.0018574099999999999,0.008972165,0.5485740689217798,0.5485740689217798,-0.03142531037675909,-0.19727825192888018,extreme_drifted,0.9817774353135348,0.9847519485769157,0.9796528767195972
2026-04-09,ibm_fez,2,264.8267,167.8739,0.00014862,0.00014862,0.00146924,0.00915527,24.0,24.0,68.0,236.19,0.001834495,0.008972165,-0.12124433718103042,0.12124433718103042,-0.19910275523915177,0.02040809502712546,grey,0.9793078298567091,0.9856014379064019,0.9832991781140394
2026-04-10,ibm_fez,2,132.6491,112.3121,0.00017439,0.00017439,0.00186304,0.01623535,24.0,24.0,68.0,239.90115,0.001808455,0.008972165,0.44706767764777,0.44706767764777,0.03018305579593744,0.8095233318565451,extreme_drifted,0.9643614922875251,0.9764857784444043,0.9726324027348379
2026-04-11,ibm_fez,2,268.5284,180.97,0.00018243,0.00018243,0.00174217,0.00683594,24.0,24.0,68.0,239.90115,0.001808455,0.008972165,-0.11932935710731975,0.11932935710731975,-0.036652630822272,-0.2380944419831312,grey,0.983639373197839,0.9873548032417315,0.9851629316335323
2026-04-12,ibm_fez,2,122.169,92.1207,0.00015784,0.00015784,0.00208783,0.00488281,24.0,24.0,68.0,246.34935000000002,0.001808455,0.008850094999999999,0.5040823123542205,0.5040823123542205,0.15448183957112807,-0.4482754724378976,extreme_drifted,0.9863054851484051,0.9874680401684661,0.9829555702949154
2026-04-13,ibm_fez,2,186.2992,130.5867,0.00037599,0.00037599,0.00161382,0.00561523,24.0,24.0,68.0,242.63819999999998,0.001808455,0.008850094999999999,0.23219344685906027,0.23219344685906027,-0.10762442181629175,-0.3655171322826113,grey,0.9856522879399212,0.9838582057302256,0.9807825670259721
2026-04-14,ibm_fez,2,299.2577,192.8026,0.00015862,0.00015862,0.00161582,0.0065918,24.0,24.0,68.0,242.63819999999998,0.001808455,0.008850094999999999,-0.2333494890650628,0.2333494890650628,-0.10651851155537985,-0.2551715488121326,grey,0.984336368451343,0.9882387509119005,0.9862160455680887
2026-04-15,ibm_fez,2,269.6377,179.9587,0.000212,0.000212,0.00168621,0.00708008,24.0,24.0,68.0,242.63819999999998,0.001808455,0.008850094999999999,-0.11127472920128514,0.11127472920128514,-0.06759599992258628,-0.1999993220419418,grey,0.9831804469161226,0.9865246541330317,0.984330900601666
2026-04-16,ibm_fez,2,187.838,153.5282,0.00020618,0.00020618,0.00156708,0.00854492,24.0,24.0,68.0,242.63819999999998,0.001808455,0.00878906,0.225851494108271,0.225851494108271,-0.13346954461380234,-0.02777768296304391,grey,0.9801723975790988,0.9845776078091162,0.9817805017641026
2026-04-17,ibm_fez,2,300.9208,191.4222,0.00017735,0.00017735,0.00159517,0.00805664,24.0,24.0,68.0,242.63819999999998,0.001770605,0.008728025,-0.24020372718557081,0.24020372718557081,-0.09908139262346702,-0.07692281252309369,grey,0.9814357868739966,0.9864074190467861,0.9843839795674508
2026-04-18,ibm_fez,2,230.1418,192.6331,0.00014751,0.00014751,0.00159517,0.00915527,24.0,24.0,68.0,252.89704999999998,0.00172234,0.00866699,0.08997831330614654,0.08997831330614654,-0.07383516706824979,0.05633783316026315,grey,0.9792031170011524,0.9856697075884436,0.9834137825247578
2026-04-19,ibm_fez,2,230.1418,37.2175,0.00014751,0.00014751,0.00174158,0.01245117,24.0,24.0,68.0,242.63819999999998,0.00170163,0.00866699,0.05150219544772823,0.05150219544772823,0.023477351261136297,0.43661936079381564,grey,0.9706192600204261,0.9773180845685947,0.9699967265348953
2026-04-20,ibm_fez,2,277.7154,188.4393,0.00012479,0.00012479,0.00186315,0.00805664,24.0,24.0,68.0,242.63819999999998,0.001722045,0.00866699,-0.14456585978034106,0.14456585978034106,0.0819398915830215,-0.07042229145032873,grey,0.9811914101404586,0.9873598123554056,0.9852490241995184
2026-04-21,ibm_fez,2,145.4232,124.4431,0.00013291,0.00013291,0.00173514,0.00976562,24.0,24.0,68.0,252.89704999999998,0.001741875,0.00866699,0.4249707538927412,0.4249707538927412,-0.0038665009458143914,0.12676012461059188,extreme_drifted,0.9773907786471768,0.984083491385028,0.9805615228619294
2026-04-22,ibm_fez,2,278.2022,187.1514,0.00013416,0.00013416,0.00173514,0.00830078,24.0,24.0,68.0,252.89704999999998,0.001741875,0.00866699,-0.10006107227822317,0.10006107227822317,-0.0038665009458143914,-0.04225337487019716,grey,0.980822338686016,0.9869246659326871,0.9848076505357455
2026-04-23,ibm_fez,2,183.9988,160.2949,0.00013416,0.00013416,0.00179125,0.0090332,24.0,24.0,68.0,260.7672,0.00173836,0.00866699,0.2943943870128454,0.2943943870128454,0.03042505335457935,0.04225337487019736,grey,0.9790726174501956,0.9855501172927996,0.9827890105293353
2026-04-24,ibm_fez,2,183.9988,160.2949,0.00015681,0.00015681,0.00164324,0.0057373,24.0,24.0,68.0,252.89704999999998,0.00173836,0.00866699,0.27243595762495304,0.27243595762495304,-0.05471792541288677,-0.33802815276335524,grey,0.9857199388861603,0.9883800989196129,0.9856110637096158
2026-04-25,ibm_fez,2,128.597,122.013,0.00017854,0.00017854,0.00275463,0.00708008,24.0,24.0,68.0,242.63819999999998,0.00173514,0.00866699,0.47000513519841447,0.47000513519841447,0.5875515085151141,-0.18309795777085494,extreme_drifted,0.9815552812731001,0.9856023188972635,0.9818242290218409
2026-04-26,ibm_fez,2,128.597,122.013,0.00017854,0.00017854,0.00275463,0.01342773,24.0,24.0,68.0,236.19,0.00173836,0.008605954999999998,0.45553579743191763,0.45553579743191763,0.58461087110339,0.5602828968047167,extreme_drifted,0.969045403056011,0.9793014496795848,0.9755475128015133
2026-04-27,ibm_fez,2,212.4347,152.7418,0.00018166,0.00018166,0.00140745,0.00744629,24.0,24.0,68.0,234.76170000000002,0.00173836,0.00866699,0.09510495110168726,0.09510495110168726,-0.19035648337235458,-0.14084458290065757,grey,0.9825796991118123,0.9862897807182067,0.9836257809747622
2026-04-28,ibm_fez,2,248.7286,183.3884,0.0003992,0.0003992,0.00140745,0.00683594,24.0,24.0,68.0,234.76170000000002,0.00173514,0.008605954999999998,-0.05949394641206398,0.05949394641206398,-0.18885398956862523,-0.2056730418959406,extreme_stable,0.9837356230497691,0.9830296206133465,0.9807946034475967
2026-04-29,ibm_fez,2,248.7286,183.3884,0.0003992,0.0003992,0.00140745,0.00732422,24.0,24.0,68.0,234.76170000000002,0.001718825,0.008422849999999999,-0.05949394641206398,0.05949394641206398,-0.18115467744140656,-0.13043431803449174,extreme_stable,0.9827685716382809,0.9825463231175098,0.9803124047774481
2026-04-30,ibm_fez,2,277.4451,157.0123,0.00019806,0.00019806,0.00172286,0.00830078,24.0,24.0,68.0,234.76170000000002,0.001718825,0.00817871,-0.1818158583711987,0.1818158583711987,0.0023475202680886217,0.014925318387229316,grey,0.9806782934362249,0.9854196088282916,0.9830609339760237
2026-05-01,ibm_fez,2,203.5413,156.8641,0.00022662,0.00022662,0.00156613,0.00866699,24.0,24.0,68.0,236.19,0.001712685,0.00830078,0.13823066174951387,0.13823066174951387,-0.08556981832725619,0.04411748761262467,grey,0.9799614659199195,0.9841832993339271,0.9815170463543067
2026-05-02,ibm_fez,2,241.9781,170.0422,0.00014897,0.00014897,0.0019024,0.00646973,24.0,24.0,68.0,234.76170000000002,0.00169436,0.00830078,-0.030739256018731332,0.030739256018731332,0.12278309932305226,-0.2205874380631242,extreme_stable,0.984170687916482,0.9881994558547276,0.9858245803259166
2026-05-03,ibm_fez,2,241.4278,174.3922,0.00020747,0.00020747,0.00190341,0.01379395,24.0,24.0,68.0,237.65575,0.001704535,0.00817871,-0.01587190715916303,0.01587190715916303,0.11667336444623042,0.6865670911829722,extreme_drifted,0.9696682568258599,0.9797995331413849,0.977477124187098
2026-05-04,ibm_fez,2,190.0894,138.7935,0.00019653,0.00019653,0.00179775,0.0111084,24.0,24.0,68.0,237.38060000000002,0.001704535,0.00817871,0.19922099783220612,0.19922099783220612,0.05468614791630611,0.3582088639787153,grey,0.9748380997481104,0.982073799246252,0.9791356873176618
2026-05-05,ibm_fez,2,229.5833,160.6457,0.00015508,0.00015508,0.00175757,0.00646973,24.0,24.0,68.0,231.7376,0.001729,0.00817871,0.009296290286543983,0.009296290286543983,0.016523906744321835,-0.20895445742121022,extreme_stable,0.984256129058018,0.9879445474193681,0.9854358226456482
2026-05-06,ibm_fez,2,318.6223,195.057,0.00020951,0.00020951,0.00191206,0.00708008,24.0,24.0,68.0,230.1418,0.00173514,0.00805664,-0.38446079763065816,0.38446079763065816,0.10196236636602017,-0.12121166986278421,grey,0.9830509315631276,0.9868101715321391,0.9848526856172324
2026-05-07,ibm_fez,2,244.177,168.3976,0.00017347,0.00017347,0.00318121,0.00793457,24.0,24.0,68.0,230.1418,0.00173836,0.007751465000000001,-0.06098501010850768,0.06098501010850768,0.8300016682294332,0.023621955821311345,grey,0.979987659038435,0.9862542380169993,0.9838792516518438
2026-05-08,ibm_fez,2,238.5824,170.095,0.00017347,0.00017347,0.00318121,0.01647949,24.0,24.0,68.0,230.1418,0.00173836,0.007995605,-0.03667564953273704,0.03667564953273704,0.8300016682294332,1.0610672224713171,extreme_drifted,0.963175321968671,0.9777507625249671,0.9753876237266704
2026-05-09,ibm_fez,2,238.5824,170.095,0.00017347,0.00017347,0.00318121,0.00805664,24.0,24.0,68.0,234.3621,0.00173836,0.00805664,-0.018007604471115136,0.018007604471115136,0.8300016682294332,0.0,grey,0.9797431913683016,0.9861242005228523,0.9837408238510952
2026-05-10,ibm_fez,2,238.5824,170.095,0.00017347,0.00017347,0.00318121,0.00646973,24.0,24.0,68.0,234.3621,0.001741875,0.00805664,-0.018007604471115136,0.018007604471115136,0.8263088550621884,-0.1969689635270243,grey,0.9828804832454876,0.987701801037313,0.9853146114419287
2026-05-11,ibm_fez,2,238.5824,170.095,0.00017347,0.00017347,0.00318121,0.00744629,24.0,24.0,68.0,238.5824,0.001741875,0.007995605,0.0,0.0,0.8263088550621884,-0.06870203230145512,grey,0.9809492485962245,0.986730969951491,0.9843461267706465
2026-05-12,ibm_fez,2,238.5824,170.095,0.00017347,0.00017347,0.00318121,0.00622559,24.0,24.0,68.0,238.5824,0.001749575,0.007995605,0.0,0.0,0.8182711900250631,-0.22137321519357797,grey,0.9833635886548392,0.9879445088087683,0.985556732609749
2026-05-13,ibm_fez,2,267.4851,164.4861,0.00016825,0.00016825,0.00318121,0.00708008,24.0,24.0,68.0,238.5824,0.001749575,0.007995605,-0.12114347076225465,0.12114347076225465,0.8182711900250631,-0.114503387169092,grey,0.9817011620896232,0.9872577727135007,0.9849314658936948
2026-05-14,ibm_fez,2,203.6509,152.1508,0.00018031,0.00018031,0.00184051,0.00976562,24.0,24.0,68.0,238.5824,0.0017744100000000001,0.007995605,0.14641272783967246,0.14641272783967246,0.037251608976454235,0.22137321519357797,grey,0.9775496636500715,0.9839578542505296,0.9812462014369194
2026-05-15,ibm_fez,2,157.1494,123.3076,0.00020415,0.00020415,0.0020491,0.00805664,24.0,24.0,68.0,238.5824,0.0017945,0.00805664,0.34132023148642476,0.34132023148642476,0.14187716981237206,0.0,grey,0.9804286106626054,0.9844814576925469,0.9810618148626828
2026-05-16,ibm_fez,2,142.4797,123.5955,0.00018115,0.00018115,0.0021644,0.00830078,24.0,24.0,68.0,238.5824,0.00181913,0.00805664,0.4028071643003504,0.4028071643003504,0.189798476203041,0.03030291746569608,extreme_drifted,0.9797980221207567,0.9845422709396662,0.9809720717120456
2026-05-17,ibm_fez,2,155.3285,116.4366,0.00017932,0.00017932,0.00210524,0.00561523,24.0,24.0,68.0,238.5824,0.00185183,0.00805664,0.3489523954680248,0.3489523954680248,0.13684227579056502,-0.30303041586763735,grey,0.9851795922946683,0.9872642019830034,0.9837038267674769
2026-05-18,ibm_fez,2,140.1855,107.4547,0.00020044,0.00020044,0.0022132,0.00769043,24.0,24.0,68.0,234.3621,0.0018827750000000002,0.00805664,0.40184227738180184,0.40184227738180184,0.17549799897492258,-0.045454376198544116,extreme_drifted,0.9808175027585658,0.9844550016530697,0.9805708382402581
2026-05-19,ibm_fez,2,136.4098,56.1678,0.00032803,0.00032803,0.00215012,0.00585938,24.0,24.0,68.0,234.3621,0.0019029049999999999,0.007995605,0.41795281743857254,0.41795281743857254,0.1299138427097376,-0.26717457006121476,extreme_drifted,0.9835900022199207,0.9817167927105129,0.9757948394138531
2026-05-20,ibm_fez,2,135.383,58.7801,0.00021628,0.00021628,0.00215012,0.0078125,24.0,24.0,68.0,234.08285,0.0019077349999999998,0.0078125,0.4216449432146932,0.4216449432146932,0.12705314389501762,0.0,extreme_drifted,0.9799048515777655,0.9821533093307531,0.9764021181415696
2026-05-21,ibm_fez,2,140.0189,59.0033,0.00023351,0.00023351,0.00253317,0.00634766,24.0,24.0,68.0,221.00900000000001,0.00198058,0.007751465,0.36645611715511783,0.36645611715511783,0.2790027214112966,-0.18110166129672098,extreme_drifted,0.982434116718528,0.9833368448014678,0.9776516248175742
2026-05-22,ibm_fez,2,130.9188,58.1303,0.00023351,0.00023351,0.00241912,0.01147461,24.0,24.0,68.0,221.00900000000001,0.0020771699999999997,0.00756836,0.40763136341019457,0.40763136341019457,0.16462222821325076,0.5161283076805178,extreme_drifted,0.9723661307192187,0.9780878585156959,0.9722567114055866
2026-05-23,ibm_fez,2,130.9188,58.1303,0.00019261,0.00019261,0.00241862,0.00756836,24.0,24.0,68.0,208.0428,0.00212768,0.00756836,0.37071218036044923,0.37071218036044923,0.13673984462022193,0.0,extreme_drifted,0.9801066899772616,0.982756601010078,0.9768976198725172
2026-05-24,ibm_fez,2,131.6493,100.9089,0.00021318,0.00021318,0.00279447,0.00488281,24.0,24.0,68.0,208.0428,0.00215012,0.0075073250000000005,0.3672008836466726,0.3672008836466726,0.29967955425950976,-0.34959343095785667,extreme_drifted,0.9856916868847232,0.9867373280398763,0.982591666187784
2026-05-25,ibm_fez,2,151.1677,110.2631,0.00018501,0.00018501,0.00212374,0.00720215,24.0,24.0,68.0,208.0428,0.0021572600000000003,0.0075073250000000005,0.2733817272083734,0.2733817272083734,-0.015538157022533304,-0.04065024406130809,grey,0.9819543971807818,0.9854213910711143,0.9817120332942214
2026-05-26,ibm_fez,2,148.8287,126.6369,0.00022165,0.00022165,0.0024454,0.00622559,24.0,24.0,68.0,208.0428,0.00215012,0.0075073250000000005,0.28462460607698875,0.28462460607698875,0.1373312311348615,-0.17073102505749388,grey,0.9836306423284652,0.9859199016484882,0.9824615312367323
2026-05-27,ibm_fez,2,137.6794,109.9465,0.00020175,0.00020175,0.00221324,0.00585938,24.0,24.0,68.0,208.0428,0.00215012,0.00744629,0.33821598246427104,0.33821598246427104,0.029356364498890692,-0.21311389549172077,grey,0.9844465440855255,0.9862648265518226,0.9823927115361386
2026-05-28,ibm_fez,2,274.6497,189.6698,0.00022328,0.00022328,0.00221324,0.0098877,24.0,24.0,68.0,203.5961,0.0021572600000000003,0.007385255,-0.34899293255867897,0.34899293255867897,0.025949463905769674,0.3388429528256601,grey,0.9771326735320798,0.9835961175668193,0.9814920145796102
2026-05-29,ibm_fez,2,186.9304,154.1894,0.00020413,0.00020413,0.0021303,0.00866699,24.0,24.0,68.0,203.5961,0.0021888,0.0075073250000000005,0.08185667603250478,0.08185667603250478,-0.026726851576884227,0.15447092743297042,grey,0.9793804635334591,0.9844972471688304,0.9817008615854379
2026-05-30,ibm_fez,2,253.421,178.8066,0.00021192,0.00021192,0.0021303,0.00720215,24.0,24.0,68.0,196.81535000000002,0.0021888,0.007629395,-0.28760790251941165,0.28760790251941165,-0.026726851576884227,-0.05599977979934211,grey,0.9824768569250416,0.9863404376750265,0.9840824390583589
2025-11-26,ibm_fez,3,204.2978,199.005,0.00019465,0.00019465,0.0018109,0.02539062,24.0,24.0,68.0,218.01505,0.0016775800000000001,0.021911625,0.06291882142710248,0.06291882142710248,0.07947114610840546,0.15877386603053575,extreme_stable,0.9470940454827743,0.9685164370499881,0.9662106405482842
2025-11-27,ibm_fez,3,265.706,234.6483,0.00018941,0.00018941,0.00247196,0.0246582,24.0,24.0,68.0,207.643,0.00168296,0.02197266,-0.2796289785699673,0.2796289785699673,0.46881406085669974,0.12222183284962637,grey,0.94806009972227,0.9697857864697825,0.9679179219095662
2025-11-28,ibm_fez,3,214.6901,202.0336,0.00020117,0.00020117,0.00184358,0.03125,24.0,24.0,68.0,218.01505,0.001691845,0.022155765,0.0152510113400313,0.0152510113400313,0.08968558180222305,0.4104679254054529,grey,0.9357305079651708,0.9626401083567541,0.9604204455535754
2025-11-29,ibm_fez,3,233.9897,212.7794,0.00026755,0.00026755,0.00180829,0.02270508,24.0,24.0,68.0,214.6901,0.00170073,0.02233887,-0.08989515585069384,0.08989515585069384,0.06324305890377133,0.01639339125327674,grey,0.9523366484289766,0.9699897044723276,0.9679007234110297
2025-11-30,ibm_fez,3,235.8644,226.1492,0.00018672,0.00018672,0.00185583,0.02172852,24.0,24.0,68.0,221.5386,0.00175451,0.022521975,-0.06466502902588234,0.06466502902588234,0.05774798805371271,-0.035230242804974714,extreme_stable,0.9542999170947154,0.9726028714465097,0.9705810468687521
2025-12-01,ibm_fez,3,164.069,164.6188,0.00018672,0.00018672,0.00251521,0.02026367,24.0,24.0,68.0,228.3871,0.00180829,0.02233887,0.28161879544503093,0.28161879544503093,0.39093070840015487,-0.09289633141858496,grey,0.9562190010546463,0.9732415343935836,0.9703989834061019
2025-12-02,ibm_fez,3,42.6936,71.6301,0.00019032,0.00019032,0.00163185,0.02209473,24.0,24.0,68.0,221.5386,0.001809595,0.022155765,0.8072859537431722,0.8072859537431722,-0.09822309288491135,-0.0027548122329280264,extreme_drifted,0.9512791406871124,0.9655272177139703,0.9568647416618546
2025-12-03,ibm_fez,3,326.2507,247.9259,0.00021538,0.00021538,0.00495399,0.02331543,24.0,24.0,68.0,214.6901,0.00180829,0.02209473,-0.5196355118135565,0.5196355118135565,1.7395896698556659,0.05524844374724489,extreme_drifted,0.9483630890468794,0.9708320329289303,0.9691780651004306
2025-12-04,ibm_fez,3,245.651,234.7583,0.00025578,0.00025578,0.00495399,0.02429199,24.0,24.0,68.0,221.5386,0.001809595,0.022216800000000002,-0.10884062641414002,0.10884062641414002,1.7376140096871973,0.09340629910414669,extreme_drifted,0.9463220478641169,0.9687918618648548,0.9668549357315086
2025-12-05,ibm_fez,3,245.651,234.7583,0.00025578,0.00025578,0.0022515,0.02490234,24.0,24.0,68.0,228.3871,0.0018109,0.02233887,-0.0755905215278976,0.0755905215278976,0.24330309071129982,0.1147537387729375,grey,0.9477054266071036,0.9681858382319349,0.9662501237345018
2025-12-06,ibm_fez,3,229.0173,237.7882,0.00017404,0.00017404,0.00314803,0.02282715,24.0,24.0,68.0,231.1884,0.00182724,0.022521975,0.009391042110703154,0.009391042110703154,0.7228293884252293,0.013550093386528819,grey,0.9509449421351923,0.9717779301479779,0.9697787357074873
2025-12-07,ibm_fez,3,266.5294,240.9393,0.00014602,0.00014602,0.00181511,0.02233887,24.0,24.0,68.0,229.0173,0.00184358,0.02270508,-0.16379592283361144,0.16379592283361144,-0.015442696044131319,-0.016128982532110585,grey,0.953253765362112,0.9729646371343719,0.9711193486490788
2025-12-08,ibm_fez,3,180.5499,135.409,0.00015254,0.00015254,0.00196769,0.02453613,24.0,24.0,68.0,231.5035,0.001829345,0.022521975,0.2200986162101178,0.2200986162101178,0.07562501537427115,0.08943061635108983,grey,0.948384307110148,0.9694852097395313,0.966478186066671
2025-12-09,ibm_fez,3,165.3784,177.652,0.00020569,0.00020569,0.00569967,0.0279541,24.0,24.0,68.0,229.0173,0.00184358,0.02270508,0.2778781340851596,0.2778781340851596,2.0916201541557506,0.2311825233901297,extreme_drifted,0.9382861059714112,0.9653498315420036,0.9626447612625556
2025-12-10,ibm_fez,3,159.669,176.5811,0.0002432,0.0002432,0.00160469,0.02368164,24.0,24.0,68.0,228.7022,0.001849705,0.022766115,0.30184755545412995,0.30184755545412995,-0.13246094668638148,0.04021435356258477,grey,0.9503931651075402,0.9688075332195004,0.9660345632789398
