architecture,noise_class,amplitude,instance_idx,seed,t1,ramsey,echo,gate
neutral_atom,coherent_gate,0.01,4,74388204,4.732650926300131,0.33053574778783357,0.9228990222145397,0.8178497920414058
neutral_atom,coherent_gate,0.01,5,74388205,2.0454240286475964,7.714165476396749,0.5604540248333003,0.45554952965635553
neutral_atom,coherent_gate,0.01,6,74388206,2.6471410422769552,2.138055220113776,6.379213888323942,4.723602892529794
neutral_atom,coherent_gate,0.01,7,74388207,5.623012116444407,5.862201518072268,6.103579204956647,0.5039138374275778
neutral_atom,coherent_gate,0.01,8,74388208,0.3422100921558747,0.7742508900428011,2.524914644402133,1.8725297883381273
neutral_atom,coherent_gate,0.01,9,74388209,0.275114278554506,1.275636180318392,0.9039087540524383,1.7456299790890282
neutral_atom,coherent_gate,0.01,10,74388210,4.853206929263508,2.673317143119909,0.7875650694220924,0.15160014893618978
neutral_atom,coherent_gate,0.01,11,74388211,4.620354808846034,0.7215198653376642,3.0430998255858235,2.4140421922353372
neutral_atom,coherent_gate,0.01,12,74388212,0.09750609220927071,1.3374353261888947,0.4867132919631238,2.5690470242966077
neutral_atom,coherent_gate,0.01,13,74388213,0.6540554255581277,1.1254180647481535,1.4326520655480137,3.5483742485132943
neutral_atom,coherent_gate,0.01,14,74388214,4.418092589862594,1.473991379236779,0.9435202056973361,0.9015385043641579
neutral_atom,coherent_gate,0.01,15,74388215,1.009690953162944,0.48699962241016087,0.8762069742849209,0.5630559677268148
neutral_atom,coherent_gate,0.01,16,74388216,0.22621652704889264,4.09275341579377,1.2575806971044152,1.0074176693690915
neutral_atom,coherent_gate,0.01,17,74388217,0.022227039439363702,0.4274843133412679,0.21272023141617585,0.5647310163929686
neutral_atom,coherent_gate,0.01,18,74388218,0.20588240193743818,3.1791755187064856,0.7593931850791937,0.7827607675877997
neutral_atom,coherent_gate,0.01,19,74388219,0.1228207248072354,0.7405756829967772,8.616815997050024,1.5155878961004423
neutral_atom,coherent_gate,0.015,0,74388300,1.998856857034971,0.8535328548649452,2.279282631940619,2.0323824967632844
neutral_atom,coherent_gate,0.015,1,74388301,9.780527691491026,0.413588768570673,1.059089622771785,6.924337932260977
neutral_atom,coherent_gate,0.015,2,74388302,0.6027933544729571,0.06913471305190444,0.23744572571036504,10.268718636607431
neutral_atom,coherent_gate,0.015,3,74388303,0.708669314604629,0.35890667446997704,1.612093217687455,0.9177635529235963
neutral_atom,coherent_gate,0.015,4,74388304,0.2995083361628569,1.2778624523227702,1.7608367599421473,2.388278466701273
neutral_atom,coherent_gate,0.015,5,74388305,0.5350369099316066,0.35232848989348325,1.1581197622687753,2.2807963634936534
neutral_atom,coherent_gate,0.015,6,74388306,0.4513241496649216,1.129316959282261,1.4682697772258908,8.750996198740967
neutral_atom,coherent_gate,0.015,7,74388307,0.07004945836939777,3.064303389405025,9.99765397475584,0.37229910760988816
neutral_atom,coherent_gate,0.015,8,74388308,0.619146425528654,0.13852601716656043,0.5236945534299529,1.5888514225268846
neutral_atom,coherent_gate,0.015,9,74388309,0.33788264591807116,1.1096613147485903,0.02348744729429977,6.065136564309194
neutral_atom,coherent_gate,0.015,10,74388310,0.6361259077385086,6.044329072035731,0.39370246144853477,6.863571994425468
neutral_atom,coherent_gate,0.015,11,74388311,0.6276900179398137,0.9147895675126383,0.32769231320885184,4.398955424033077
neutral_atom,coherent_gate,0.015,12,74388312,0.2569309956807565,0.5649523344061136,0.046516376258231636,11.081239177158757
neutral_atom,coherent_gate,0.015,13,74388313,1.777055104294301,1.5113537767215626,0.15753614612778843,4.914234779851503
neutral_atom,coherent_gate,0.015,14,74388314,1.4829930983016002,0.38093248323062323,0.07732088623272997,1.1622144418106912
neutral_atom,coherent_gate,0.015,15,74388315,2.1105774890901046,4.835176921305185,5.131598366430296,0.9587081009951195
neutral_atom,coherent_gate,0.015,16,74388316,3.280756113471641,2.335958807692692,1.1073163009361409,0.571266874682155
neutral_atom,coherent_gate,0.015,17,74388317,1.487706586145003,1.4058999584542449,1.09994644507091,1.0981313422056038
neutral_atom,coherent_gate,0.015,18,74388318,1.1202170981305346,1.8140918751109407,1.3353081234653532,2.2743932932179534
neutral_atom,coherent_gate,0.015,19,74388319,0.0357707292672625,0.5108232756000731,0.7564675765350191,1.734649298698551
neutral_atom,coherent_gate,0.02,0,74388400,0.9340859694904827,1.9995591387459934,0.9408606402928922,16.447130418044143
neutral_atom,coherent_gate,0.02,1,74388401,0.8697071023457249,1.8076411107789603,0.31962411442733574,20.90871298575753
neutral_atom,coherent_gate,0.02,2,74388402,2.3482504546369096,0.20914038035145044,0.05785193933125507,17.788473135329667
neutral_atom,coherent_gate,0.02,3,74388403,0.7135402004781881,0.4889432296052484,0.5286660754314295,0.34533261934118736
neutral_atom,coherent_gate,0.02,4,74388404,0.3292537787551332,2.79813924391302,1.1757199556742812,0.3757061461292291
neutral_atom,coherent_gate,0.02,5,74388405,3.2971831389159894,1.625372605200274,2.8310323032909004,0.05813722400742025
neutral_atom,coherent_gate,0.02,6,74388406,0.08370006555305524,3.650135431570709,0.6271682744078303,21.257147605274547
neutral_atom,coherent_gate,0.02,7,74388407,3.3372982448492,2.637278184355244,2.3111304942698463,9.093384932339157
neutral_atom,coherent_gate,0.02,8,74388408,0.6068168543249209,4.28817701951268,1.110441882020231,3.537865066266344
neutral_atom,coherent_gate,0.02,9,74388409,3.4357516341580467,1.7303893467964184,1.9797074848103953,2.2072241464698723
neutral_atom,coherent_gate,0.02,10,74388410,2.6995879439209207,4.260373516902937,0.6488791081209031,3.88049210034519
neutral_atom,coherent_gate,0.02,11,74388411,0.7148269547503499,3.0337688003914325,1.225159832949499,12.932166659057986
neutral_atom,coherent_gate,0.02,12,74388412,4.332464180786705,0.2219144787544031,0.6810189700303848,13.067481276395103
neutral_atom,coherent_gate,0.02,13,74388413,1.7927171627531873,1.6797329072807272,0.03796707734691151,27.89676820736533
neutral_atom,coherent_gate,0.02,14,74388414,1.8746407664126927,5.3620019717156655,5.197528140272837,4.965281116705019
neutral_atom,coherent_gate,0.02,15,74388415,0.5139992465550146,1.9825256820729673,2.946440018324857,1.4048424650044975
neutral_atom,coherent_gate,0.02,16,74388416,0.813448122184455,9.824230281758844,0.06616002568666236,6.646139102025893
neutral_atom,coherent_gate,0.02,17,74388417,0.6182953547859342,0.8357548310847678,2.24431845322583,3.840782864054847
neutral_atom,coherent_gate,0.02,18,74388418,3.2816808343961057,1.1737137109955804,0.2770194538800975,24.66120674728011
neutral_atom,coherent_gate,0.02,19,74388419,0.38283914432424815,3.734981012447485,0.7914351548841211,5.316287277276626
neutral_atom,coherent_gate,0.03,0,74388500,1.6829654461251509,1.4856775732515495,2.496210239641222,42.95423385764236
neutral_atom,coherent_gate,0.03,1,74388501,0.10384015493108883,0.7439028195829707,1.0900671763898109,65.77001689825269
neutral_atom,coherent_gate,0.03,2,74388502,2.3517479979443845,0.6124907195105774,3.7511799709703446,64.5627056996787
neutral_atom,coherent_gate,0.03,3,74388503,0.2851349461449038,1.692903841124845,2.5376787598424504,2.7489165985331656
neutral_atom,coherent_gate,0.03,4,74388504,1.114544582794767,0.12676106622599456,0.49045721462766356,0.1544602386519132
neutral_atom,coherent_gate,0.03,5,74388505,1.3728190157566844,0.9299074333673266,0.2556396132325535,0.9409868761413848
neutral_atom,coherent_gate,0.03,6,74388506,1.5943854498679046,15.574605308907158,0.4640555458471894,92.45113816286866
neutral_atom,coherent_gate,0.03,7,74388507,0.06616020834839774,1.090292593809052,1.4163419634598893,0.5103196906129287
neutral_atom,coherent_gate,0.03,8,74388508,0.284031575124492,0.7600273455621382,0.7506240656920535,1.8576612484870862
neutral_atom,coherent_gate,0.03,9,74388509,0.2743038179126308,0.4591207289061088,0.2593387918906293,18.908924617461683
neutral_atom,coherent_gate,0.03,10,74388510,1.8404939464316623,3.4677865441013096,0.8219217476597873,12.813704140041004
neutral_atom,coherent_gate,0.03,11,74388511,0.6603226484249672,7.802420238125242,1.356767505338023,64.2352231201801
neutral_atom,coherent_gate,0.03,12,74388512,0.8972605281209516,6.27745181262027,0.2821206261170236,58.48224916714064
neutral_atom,coherent_gate,0.03,13,74388513,0.08097602165164725,9.068331696286476,0.18275058823113974,74.0895805155926
neutral_atom,coherent_gate,0.03,14,74388514,13.329184230037278,0.37647582396721385,0.16142532949364102,13.742833698581752
neutral_atom,coherent_gate,0.03,15,74388515,0.34077880638261543,0.39141987762270497,0.5176870643311208,13.751447831698007
neutral_atom,coherent_gate,0.03,16,74388516,1.5098130739609137,8.661032201761223,0.2677171055401824,28.596710166835287
neutral_atom,coherent_gate,0.03,17,74388517,0.47551756332325357,1.3420335729215225,1.0730821681106346,12.278627705615827
neutral_atom,coherent_gate,0.03,18,74388518,0.018281716070358573,3.498806533547814,0.6550318972903891,67.82858462238364
neutral_atom,coherent_gate,0.03,19,74388519,0.6508846508928572,0.5211825890631065,2.248426147746963,7.011330353232645
neutral_atom,coherent_gate,0.045,0,74388600,1.4679765288662894,1.3241612342427547,1.8420334920756134,58.41217928716698
neutral_atom,coherent_gate,0.045,1,74388601,1.6230119286502274,2.9071242639128707,1.152580420176539,83.10424858532292
neutral_atom,coherent_gate,0.045,2,74388602,0.2563759088885042,0.4408768892991774,0.7499236787121681,76.60002619996044
neutral_atom,coherent_gate,0.045,3,74388603,0.5222123292234558,1.117571124656123,0.2915907133604615,3.2859679509034154
neutral_atom,coherent_gate,0.045,4,74388604,0.4853838539876748,1.8129895071858229,1.445467819337571,1.9062559960962953
neutral_atom,coherent_gate,0.045,5,74388605,1.638244832237306,6.807442242516918,0.6169995142333331,0.8684753436453814
neutral_atom,coherent_gate,0.045,6,74388606,0.35187997371176505,0.8100123371616211,0.6016152232429985,130.65617654741084
neutral_atom,coherent_gate,0.045,7,74388607,1.4101922296636153,1.30673908674885,4.961835193270612,4.154246451575948
neutral_atom,coherent_gate,0.045,8,74388608,2.3279371127071538,1.2332804732319143,1.368114749248968,10.306698910499136
neutral_atom,coherent_gate,0.045,9,74388609,1.1213113701197244,0.8266069177862414,2.75043577179913,51.26773834237972
neutral_atom,coherent_gate,0.045,10,74388610,0.2433894856818373,2.2792719080019403,0.5457367168659077,36.269459975022436
neutral_atom,coherent_gate,0.045,11,74388611,1.3573026568614146,1.2584208708213844,1.2932279354296745,79.55701785371615
neutral_atom,coherent_gate,0.045,12,74388612,0.8659163533209432,16.17183305301662,1.3821254683271713,99.31664158679826
neutral_atom,coherent_gate,0.045,13,74388613,1.8334937666949447,0.6089398582700298,0.7001437753684588,98.81900102484707
neutral_atom,coherent_gate,0.045,14,74388614,0.45826673157639386,12.348076553830689,0.4868401456264473,21.794682203722154
neutral_atom,coherent_gate,0.045,15,74388615,1.8542166944762344,0.8291549347466711,0.022502464198868907,28.75748744417467
neutral_atom,coherent_gate,0.045,16,74388616,0.26917888624074776,16.118412754475013,2.213425317086084,32.48174370771132
neutral_atom,coherent_gate,0.045,17,74388617,1.36049148469737,0.2959510773873105,0.0010001111774622271,8.188678131824126
neutral_atom,coherent_gate,0.045,18,74388618,1.0581968088314213,1.2749833473465475,0.009463318414972681,55.22863929587179
neutral_atom,coherent_gate,0.045,19,74388619,0.9565961818086407,4.1227414051527065,5.2474003967441325,15.79061932372149
neutral_atom,coherent_gate,0.06,0,74388700,0.3770590240191972,0.410540916880501,2.1543840363295077,67.7585911560641
neutral_atom,coherent_gate,0.06,1,74388701,1.173320661987988,0.7582420786857867,0.019033606965986414,106.79075926288718
neutral_atom,coherent_gate,0.06,2,74388702,2.4036248422978437,0.4066127918925388,0.10137242880321143,84.5190102919131
neutral_atom,coherent_gate,0.06,3,74388703,0.3422100921558747,0.8799522532971615,2.211912569808758,14.206267769081798
neutral_atom,coherent_gate,0.06,4,74388704,2.850667746769234,2.8213435137878236,0.3670007305899865,1.1792359097829228
neutral_atom,coherent_gate,0.06,5,74388705,0.6191518285504197,0.5883562384795715,0.07364853256815235,5.144672436360673
neutral_atom,coherent_gate,0.06,6,74388706,0.6644593371107494,0.6733578181985913,0.23816339258302144,81.45994211637793
neutral_atom,coherent_gate,0.06,7,74388707,10.068875419808332,1.0488659395224238,1.4444047145368397,3.010058964575223
neutral_atom,coherent_gate,0.06,8,74388708,0.03955025703017684,2.3600180220368907,0.45251538726356044,15.230585419080489
neutral_atom,coherent_gate,0.06,9,74388709,1.6996928067574264,1.8603932362370514,0.08486667804473208,62.414462384156735
neutral_atom,coherent_gate,0.06,10,74388710,0.4837323154046974,0.9399182861540865,1.786260224369944,36.695996647036324
neutral_atom,coherent_gate,0.06,11,74388711,0.4803004500852748,6.152310186735727,1.0457918385724967,63.20172534538568
neutral_atom,coherent_gate,0.06,12,74388712,0.3254430442450268,7.413032876588249,0.6655599507533281,84.51040654798176
neutral_atom,coherent_gate,0.06,13,74388713,0.3479835674509345,0.9583947792393788,0.32192689082016246,76.86763276552462
neutral_atom,coherent_gate,0.06,14,74388714,0.06028448835487181,0.786340155293079,0.017728956736393138,32.18573531726008
neutral_atom,coherent_gate,0.06,15,74388715,1.70630620623586,2.4699606378718393,1.4633882660540094,27.212301378739216
neutral_atom,coherent_gate,0.06,16,74388716,0.018392916413259842,1.322400586233501,4.172536573377688,53.928598191277246
neutral_atom,coherent_gate,0.06,17,74388717,1.5074587831837905,0.8731962667759348,1.9741777236824503,19.13852316202638
neutral_atom,coherent_gate,0.06,18,74388718,1.1242019155941598,1.294166950316186,1.1306259224631758,76.06851366317498
neutral_atom,coherent_gate,0.06,19,74388719,0.6262437631673868,12.995589598825863,0.7172695190498595,28.981889714906536
neutral_atom,coherent_gate,0.08,0,74388800,0.9779332517483232,2.651275425740738,0.6694942139222433,143.5971889052376
neutral_atom,coherent_gate,0.08,1,74388801,0.6068168543249209,0.4476836991909902,1.984510158346157,174.12172110582534
neutral_atom,coherent_gate,0.08,2,74388802,0.846345631407317,2.0406804979378355,0.5891137718387123,208.40851082867806
neutral_atom,coherent_gate,0.08,3,74388803,0.28056449750925744,0.22243924470249174,1.0194516608333308,21.60378392454072
neutral_atom,coherent_gate,0.08,4,74388804,8.310568792755637,0.8927247865472484,0.6913653329432405,13.755055024352824
neutral_atom,coherent_gate,0.08,5,74388805,12.229452449124384,2.4156670102869175,0.10073182409546194,6.131024524589106
neutral_atom,coherent_gate,0.08,6,74388806,1.5289972322191172,0.11491596398944523,0.2820121048009261,218.53187443810975
neutral_atom,coherent_gate,0.08,7,74388807,0.31716422372012265,0.9006272224262177,4.095986669328482,10.651042609645032
neutral_atom,coherent_gate,0.08,8,74388808,0.6959489814915378,0.11987323705704792,0.03490389266645876,23.6129877312571
neutral_atom,coherent_gate,0.08,9,74388809,3.9430082961630113,0.19769630195599797,0.5280092171129552,99.02471784446973
neutral_atom,coherent_gate,0.08,10,74388810,0.888750984748684,1.0983832199154053,1.799133885516769,67.75622288521434
neutral_atom,coherent_gate,0.08,11,74388811,0.048722099940852956,3.027353831008194,3.8405116925679015,167.95198774283972
neutral_atom,coherent_gate,0.08,12,74388812,0.7522746265141553,1.5901146553211913,1.8945511060480738,192.0357684256872
neutral_atom,coherent_gate,0.08,13,74388813,0.4513241496649216,0.6055360547981864,0.2543542669105761,270.0916341419514
neutral_atom,coherent_gate,0.08,14,74388814,1.0370001901167567,1.6282487887282486,3.1641149569258613,102.4114097355892
neutral_atom,coherent_gate,0.08,15,74388815,4.519923806769574,1.6378657024083942,1.0320376907841171,47.93860212495928
neutral_atom,coherent_gate,0.08,16,74388816,0.5489186792966901,3.039202284498111,0.35794869521902817,93.49666635908056
neutral_atom,coherent_gate,0.08,17,74388817,0.47348952162934677,0.0947763297044888,1.9964293302373393,49.16088143151083
neutral_atom,coherent_gate,0.08,18,74388818,0.2684037264072129,0.6286463130032175,1.6611518330903436,168.49443456694812
neutral_atom,coherent_gate,0.08,19,74388819,4421.1890651874555,15.452944289060412,27.61532543159893,60.69529080771163
superconducting,t1_telegraph,0.0,0,82165000,0.9461259718025069,0.07356264178488855,1.3981707785970878,2.0703590795481155
superconducting,t1_telegraph,0.0,1,82165001,0.5291718219955763,5.320357637586052,0.12483164916155928,1.982960270383717
superconducting,t1_telegraph,0.0,2,82165002,1.719176310111723,0.5635166175284849,0.8259050444277827,0.5224720224285573
superconducting,t1_telegraph,0.0,3,82165003,0.9656194494265908,0.6709601065176779,0.7846491255919875,4.65907280467754
superconducting,t1_telegraph,0.0,4,82165004,1.5880231256262243,2.5582427633571867,0.50480328577094,1.441875786081387
superconducting,t1_telegraph,0.0,5,82165005,1.0856826146454979,3.1402277309373856,0.35475874501648097,1.0878112341123136
superconducting,t1_telegraph,0.0,6,82165006,1.8947453099909124,2.2603581848241623,0.22670415843024128,1.1343042026550036
superconducting,t1_telegraph,0.0,7,82165007,0.26509459672132724,1.613568282348139,0.2298744515038096,2.176702062019687
superconducting,t1_telegraph,0.0,8,82165008,2.0738505619488437,1.3865682840188007,0.5192260953836231,2.528141718750313
superconducting,t1_telegraph,0.0,9,82165009,0.7736176236121143,2.2787144880586916,1.4039938932282348,1.8863951497754718
superconducting,t1_telegraph,0.0,10,82165010,1.0735046465327722,0.6306421228002997,2.349625235460408,0.6613620874638344
superconducting,t1_telegraph,0.0,11,82165011,1.8389553611062286,0.33654125430170545,1.0014580643095619,1.0231003712924671
superconducting,t1_telegraph,0.0,12,82165012,1.792486215042135,0.5589660771230469,0.44271045846744556,0.047789184470763885
superconducting,t1_telegraph,0.0,13,82165013,0.8432578627407129,1.953091641850601,0.21806299786546646,0.051335492043753525
superconducting,t1_telegraph,0.0,14,82165014,1.101787446542014,0.9888255421009203,0.01867116224832574,0.08840334888807128
superconducting,t1_telegraph,0.0,15,82165015,0.6110597354877649,1.3331954619582347,0.6366342014121433,1.2673893923842177
superconducting,t1_telegraph,0.0,16,82165016,1.5531312016187986,4.332397316124159,0.23496070939008423,0.3805654301962108
superconducting,t1_telegraph,0.0,17,82165017,2.187221098465517,1.1407999961542976,0.9864752725126333,0.3604279332482027
superconducting,t1_telegraph,0.0,18,82165018,0.5970948216722047,0.8801888456246078,0.364627520510922,1.719235376535227
superconducting,t1_telegraph,0.0,19,82165019,0.18506869133731382,0.17800483676433568,1.4847880334615067,0.2466718015539615
superconducting,t1_telegraph,0.05,0,82165100,0.7660966823369117,0.5254847525184612,0.46340249431747454,0.13327163030415537
superconducting,t1_telegraph,0.05,1,82165101,0.9755118620716035,2.434767334242148,0.5559856254235118,0.7631166284956671
superconducting,t1_telegraph,0.05,2,82165102,1.0721918199002194,0.6235439373499454,0.18328969837214062,3.9920997285905857
superconducting,t1_telegraph,0.05,3,82165103,0.1628500383859917,0.12055813561388588,1.6961487286617871,0.45238776594309743
superconducting,t1_telegraph,0.05,4,82165104,1.6340571872532015,0.3176308292382199,1.611352755574382,0.4194827097351429
superconducting,t1_telegraph,0.05,5,82165105,1.327137238343928,2.4808559223408406,5.809367050232107,0.0668885118837636
superconducting,t1_telegraph,0.05,6,82165106,1.2568146091249628,1.3656433806485366,0.993620064530577,1.4137710787332598
superconducting,t1_telegraph,0.05,7,82165107,2.0402318289383774,0.6933673443623098,3.364155733223368,1.2318635114438137
superconducting,t1_telegraph,0.05,8,82165108,1.8063852571008354,1.9948114510664503,1.1391095298961063,5.399346839641618
superconducting,t1_telegraph,0.05,9,82165109,4.730268048764856,0.952439636829763,0.09813475277784878,5.095313988314606
superconducting,t1_telegraph,0.05,10,82165110,2.984791519772473,2.826998463414438,0.2713394677155705,0.6089048105353091
superconducting,t1_telegraph,0.05,11,82165111,1.4585325197783103,0.40600896480733784,0.6254573145506852,2.7366941820291313
superconducting,t1_telegraph,0.05,12,82165112,1.022479948025612,2.2279765874134094,0.9356161222047776,0.06132780946882833
superconducting,t1_telegraph,0.05,13,82165113,0.530807666307164,0.6125756781675235,0.5498624148969773,0.3188947842624077
superconducting,t1_telegraph,0.05,14,82165114,4.817032095087491,2.688514164471499,0.31564335647524433,0.13330888102829616
superconducting,t1_telegraph,0.05,15,82165115,0.8054319743595851,0.6478619658139956,1.277677849498157,0.7374065494876086
superconducting,t1_telegraph,0.05,16,82165116,1.8535739870180952,0.5424636645880342,2.0261057149486845,4.9946921760357865
superconducting,t1_telegraph,0.05,17,82165117,0.724247916449454,1.0082176798010205,0.5306830427333434,0.2831296883012302
superconducting,t1_telegraph,0.05,18,82165118,0.9601047520237306,1.8019913564135739,1.32386073217439,2.658381619337587
superconducting,t1_telegraph,0.05,19,82165119,1.4916775017142976,0.6308020404131295,0.993784233730723,0.8928914353366908
superconducting,t1_telegraph,0.1,0,82165200,1.9179477945365346,0.7733181165000758,0.9022162448935054,0.4183078285243967
superconducting,t1_telegraph,0.1,1,82165201,4.008618888572195,0.4150489944793138,0.22102568373546075,4.454143441453537
superconducting,t1_telegraph,0.1,2,82165202,1.581067963020571,0.5133612486289671,2.241738844701206,2.1990603877822648
superconducting,t1_telegraph,0.1,3,82165203,1.0317775081473488,0.9478335185706713,0.7172604035676242,1.4977693685045534
superconducting,t1_telegraph,0.1,4,82165204,3.3718046205953263,0.7227855932529426,0.13407726427761435,1.5799822960791274
superconducting,t1_telegraph,0.1,5,82165205,2.260125267215288,6.65361925075307,0.08929671481172974,0.6234169717255186
superconducting,t1_telegraph,0.1,6,82165206,0.7885031697763975,1.764765456308319,1.746549972350651,0.3426937325806283
superconducting,t1_telegraph,0.1,7,82165207,6.519181494344359,0.3519797881682699,0.6729083516901752,0.1489242177548692
superconducting,t1_telegraph,0.1,8,82165208,2.770374097002183,2.2867888412313517,0.7621313380970218,2.268700089480551
superconducting,t1_telegraph,0.1,9,82165209,2.2258158591898383,0.17956910810115082,0.22850491683184201,2.6589794219804954
superconducting,t1_telegraph,0.1,10,82165210,1.4612772741626572,0.27231688336512494,0.8903651814778533,5.100244688704086
superconducting,t1_telegraph,0.1,11,82165211,1.7332132443264505,0.6558598871971272,0.8880821064184041,0.24091661397680145
superconducting,t1_telegraph,0.1,12,82165212,1.2511694694037037,0.09116425277854684,0.33219167847002873,0.8372406292785036
superconducting,t1_telegraph,0.1,13,82165213,0.7285798295580834,0.5672493606208986,0.32554415680763976,0.5241382369918022
superconducting,t1_telegraph,0.1,14,82165214,0.8595838065850476,2.044134024250679,2.504884921817057,0.26536628961625214
superconducting,t1_telegraph,0.1,15,82165215,2.1256873129394633,0.46184538098325545,0.9295166755746129,1.899727554284972
superconducting,t1_telegraph,0.1,16,82165216,0.275939962352245,0.7641802945960323,2.664601169243021,5.662071033102709
superconducting,t1_telegraph,0.1,17,82165217,2.8016795679317785,2.0149285085108177,0.11121070456364042,3.167904342926949
superconducting,t1_telegraph,0.1,18,82165218,1.6706340797921955,1.3591829895179146,0.9101334111150712,1.7872189975260548
superconducting,t1_telegraph,0.1,19,82165219,0.9954526372582848,2.485496610953826,1.2974073378141644,0.2338514920320293
superconducting,t1_telegraph,0.2,0,82165300,1.7607631242081203,0.4716883092418465,0.0446103134617179,0.5439145294514204
superconducting,t1_telegraph,0.2,1,82165301,2.2628549723911116,0.7638223307869517,0.7093430792140327,0.32432206581484885
superconducting,t1_telegraph,0.2,2,82165302,1.7007472219324318,2.4236136503093153,0.8961809622008551,1.9536111722166063
superconducting,t1_telegraph,0.2,3,82165303,2.551037528691947,1.0921505766695931,0.45814289386797974,4.248411422611238
superconducting,t1_telegraph,0.2,4,82165304,1.9597631158045186,0.5469308121620726,2.1245660251512217,0.35129217961476106
superconducting,t1_telegraph,0.2,5,82165305,1.9189465114758049,0.828893856185239,0.7780105838281844,0.8196619232151006
superconducting,t1_telegraph,0.2,6,82165306,2.090487990059202,0.25674479875198747,1.2164591805738307,0.8819609061364122
superconducting,t1_telegraph,0.2,7,82165307,0.7968945386558011,0.31787436851370726,0.6843041416869678,0.6661764510314968
superconducting,t1_telegraph,0.2,8,82165308,3.3954519750369228,2.2646714868381452,1.164349079562914,0.1939296965532816
superconducting,t1_telegraph,0.2,9,82165309,0.7157767672261295,0.5903412099268912,0.6174425421280926,0.5047896519298017
superconducting,t1_telegraph,0.2,10,82165310,2.676166576616678,5.627498027430683,0.9287383475607265,3.386783121487609
superconducting,t1_telegraph,0.2,11,82165311,0.10993958169788069,1.2069987832691873,0.2906054892776906,0.5902166384089502
superconducting,t1_telegraph,0.2,12,82165312,0.3889553896487476,2.151853220739121,2.6662930084931995,0.10954021599874264
superconducting,t1_telegraph,0.2,13,82165313,1.3039665981363648,0.6000927637578867,0.12454021439169964,0.5455822213753396
superconducting,t1_telegraph,0.2,14,82165314,6.381693064299604,1.1119435743917123,0.7024451976563697,0.007626588851529436
superconducting,t1_telegraph,0.2,15,82165315,1.31539189382423,3.4484515429052904,0.9052197904041714,1.3704780197947912
superconducting,t1_telegraph,0.2,16,82165316,0.8329361027958725,1.2674162872390546,0.2700917446506038,0.45843155973849165
superconducting,t1_telegraph,0.2,17,82165317,1.581354295307879,0.4457167549220863,1.858658753305215,1.8215286339101424
superconducting,t1_telegraph,0.2,18,82165318,2.9908395210690535,1.3301532596298102,0.7663781254390812,0.049444350195726246
superconducting,t1_telegraph,0.2,19,82165319,1.12999223668281,0.8450872516256471,0.17701712313356804,0.45539728783083805
superconducting,t1_telegraph,0.3,0,82165400,1.7356100350280241,1.025391056149856,1.6318045675586346,0.04820200723130709
superconducting,t1_telegraph,0.3,1,82165401,17.847336558211367,0.33207208590983983,0.647959007109631,2.526670238175229
superconducting,t1_telegraph,0.3,2,82165402,2.153259682846947,0.769820070125612,1.4598840251073324,0.15839480046955784
superconducting,t1_telegraph,0.3,3,82165403,3.089340951019481,0.5160637375774935,0.38629412478181446,1.1315842898120168
superconducting,t1_telegraph,0.3,4,82165404,1.7709730242107455,0.43101373484975414,0.01604503050930694,0.6388139862703812
superconducting,t1_telegraph,0.3,5,82165405,6.479342770566526,0.2556249133391454,0.8426094466873446,4.908360740549856
superconducting,t1_telegraph,0.3,6,82165406,7.521247796439548,0.8695621315762085,0.9170869135426294,2.0451368221338013
superconducting,t1_telegraph,0.3,7,82165407,4.72705479726322,0.2838446775072413,0.08725131605639862,3.3903126822680387
superconducting,t1_telegraph,0.3,8,82165408,20.45221564549818,0.3248940981527081,1.6349086411977423,0.9376320567895176
superconducting,t1_telegraph,0.3,9,82165409,2.4534312111919148,1.442336746557406,0.9665028261037387,0.8496274644395532
superconducting,t1_telegraph,0.3,10,82165410,5.805024105038008,0.46722886142728265,1.7248690577207626,0.4571330371832968
superconducting,t1_telegraph,0.3,11,82165411,1.8416495722571464,0.514467325734743,1.6246443300331652,0.9333181212594872
superconducting,t1_telegraph,0.3,12,82165412,4.071078325927871,2.3374500362949866,1.2179652700926862,0.1562667236756613
superconducting,t1_telegraph,0.3,13,82165413,9.583056383547438,2.8778946007790744,0.4794969277543293,1.1047816413392182
superconducting,t1_telegraph,0.3,14,82165414,1.0385000167637153,0.6943216690410312,1.9424254904281657,2.3603695059473244
superconducting,t1_telegraph,0.3,15,82165415,1.9244180471879182,0.6956391102820836,2.0244476460811383,0.8107864353897751
superconducting,t1_telegraph,0.3,16,82165416,1.9405290606585788,1.658937293454987,2.1154421396782497,1.4016999124879157
superconducting,t1_telegraph,0.3,17,82165417,0.7943707377715143,2.446866746667345,0.005854538816558612,1.0653512802252263
superconducting,t1_telegraph,0.3,18,82165418,3.6464816804060503,0.8667605552539982,3.0402435251078894,1.6609829832214327
superconducting,t1_telegraph,0.3,19,82165419,0.6530265473697068,2.3664807726601893,2.5267131493832626,0.953390529859875
superconducting,t1_telegraph,0.4,0,82165500,1.9050204334408576,0.5118172994164782,0.2554288501292072,1.9308530420753787
superconducting,t1_telegraph,0.4,1,82165501,113.64009273975421,0.38112969403524044,0.5763233630771547,0.5036028471302838
superconducting,t1_telegraph,0.4,2,82165502,0.6789300799749427,0.7882311000431796,1.3346527391576422,1.001763468554639
