arch,T1_true,T1_rec,T1_sig,T2_true,T2_rec,T2_sig,T2_ramsey_rec,T2_ramsey_sig,T2_echo_rec,T2_echo_sig,dw_true,dw_rec,dw_sig,eps_true,eps_rec,eps_sig,t1_resid,ram_resid,gate_resid,echo_resid,t1_chi2,ramsey_chi2,gate_chi2,echo_chi2
neutral_atom,20.165013885763244,19.723436556293766,0.7879839982843065,0.413901512904846,0.4365066014560109,0.007840489819730803,0.423483959326807,0.014451835287135784,0.4419383577614632,0.00793716174988936,9.149872149493412,9.025307110165713,0.25998854454552767,0.0010471998874698291,0.0010938494148046898,7.772970390365143e-05,0.001869703213143124,0.0006313840835264167,0.0016734799649398926,0.0012515803266978434,1.30034789373114,0.6010456614624264,2.8343930178777317,1.3827915461881246
neutral_atom,2.814559670417474,2.584470301810296,0.11597896967159141,1.6478214544458027,1.5539093312087127,0.07323034408588876,1.6241502039815803,0.08306432269360538,1.4851655329342401,0.10301004500085531,1.839342878997497,1.8703529023843728,0.06351702332509224,0.001835237173562945,0.0020531249712209456,0.00014239494944809093,0.0016479421428462547,0.0019451894330305942,0.00015573258890160443,0.00044730707844083605,1.105696412106835,1.57139899944983,0.26360262050237404,0.5369224425506371
neutral_atom,7.981100397369503,8.030441803977444,0.2679275220128471,2.4393296898486083,2.296344745260107,0.10665082991220888,2.327554548049993,0.1247126479595122,2.2113947740371356,0.17153736886080373,0.9802007668487194,0.9492743968906135,0.044470933454713736,0.0077965356521863,0.008368470639942414,0.0005840444673453936,0.0007671502608274122,0.0005476190508743215,0.00027791692468819696,0.0013031906187995557,0.5118551744156409,0.4640918914856947,0.5387926336347529,1.4387181549775063
neutral_atom,6.982310370087901,7.648396179520731,0.3501916616476438,0.30423417559109023,0.2676591328151638,0.010839141551972216,0.31854046465922653,0.016199593601571086,0.23276868356430014,0.009356810778852203,17.869810577266215,17.554317162977508,0.35483222202497516,0.002036684544536065,0.001904905182904227,0.00014099719152382815,0.003610027716287618,0.0012216478641794858,0.002008531647182,0.0019725121524453992,2.504252347576343,1.1005743927122595,3.313563945083361,2.26214292067404
neutral_atom,47.46894247851543,51.407417087931485,1.7320709512514945,1.7133568176990501,1.6859828502969132,0.09576884441521541,1.6583714718803069,0.08105227382263712,1.709065152516727,0.12976486382021202,2.2262905894240324,2.3143322611191786,0.06105909605227877,0.0030583595845539505,0.0026616876622544416,0.00020300993812054013,0.0013919343983120264,0.0035985221016018804,0.0008209751843158933,0.0005151483539868198,0.9332181431791187,3.0661457107787156,1.9241484827843254,0.68841953384502
neutral_atom,76.86627532027876,73.4731343022187,3.447950671489457,2.9370746977150253,2.8702178875840767,0.11239358262871182,2.8074045151017737,0.15105573651688026,2.94812049891309,0.16822369766811435,0.5676835132606288,0.6101686043384963,0.03736634040885874,0.001080848077251159,0.0010897970444927933,7.845091169766976e-05,0.0010501731876008502,0.0007671491653462694,0.00018883929112410876,0.0005410152930202462,0.7301027653037022,0.6414627890628125,0.26117305176742883,0.7148495629648737
neutral_atom,33.296430340544845,32.7446635029181,0.92478476315751,0.6344680802457516,0.6263799395635555,0.0271699438945851,0.6248364088505832,0.0296910843354564,0.6297181260356561,0.048318941484553096,5.7116232135353044,5.909431611093509,0.16570679869277377,0.0021970647442152744,0.002165270013303177,0.0001570836544181118,0.0015672744021269838,0.0014734867352064515,0.0003253197109728856,0.000634619379054748,1.0328379716078524,1.2245806390784222,0.5971436245244398,0.7006726242187715
neutral_atom,1.262523656935515,1.3692047760335027,0.06323814624330734,0.9479044514671586,0.9343530599083264,0.03770832582622228,0.9350396512070763,0.03986771414022769,0.9285251283322132,0.0703319375118057,1.7618738931801934,1.826995017630271,0.11497888138001981,0.0035926636689161896,0.0034606694116861465,0.00025316768666896653,0.0014460311140925917,0.00024967630615203607,0.000687748205334844,0.0019402941322855356,0.9965027250198153,0.2341742843534532,1.245219453013051,2.7274302756839783
neutral_atom,4.817815583528325,4.466463607765325,0.20702506345159616,1.4177131188234053,1.3216661453980187,0.06070045601401623,1.3136017472037933,0.06489833573681197,1.333961975549981,0.09644890338137758,2.120600496246814,2.147529982395732,0.0721011279979782,0.002013562482058877,0.00197977261353937,0.00014345885042152704,0.0005510049988157516,0.0016203907730710314,0.00017459549720691398,0.00017304659535184898,0.37447333810873307,1.4485769716344286,0.3644188761111166,0.21049841823790677
neutral_atom,1.5368365630101064,1.4075336385189943,0.06781600303877464,1.1694270279144476,1.1554881159794732,0.07417743074299449,1.1787383273421914,0.0629363013151809,1.1470890633696942,0.0779093854114952,3.2128395397114247,3.0803427937345664,0.09078337335515099,0.001185921278695942,0.001014537331421086,7.790439153646828e-05,0.0021503314890788283,0.006208978128747104,0.00017481006292034595,0.0009890638398365509,1.5186275184403035,5.234490955381225,0.4087407974511068,1.2339589887697833
